t0_green,t0_green_bkg,t0_red,t0_red_bkg,t0_flag,t0Point5_green,t0Point5_green_bkg,t0Point5_red,t0Point5_red_bkg,t0Point5_flag,t2_green,t2_green_bkg,t2_red,t2_red_bkg,t2_flag,t5_green,t5_green_bkg,t5_red,t5_red_bkg,t5_flag,t7_green,t7_green_bkg,t7_red,t7_red_bkg,t7_flag,t9_green,t9_green_bkg,t9_red,t9_red_bkg,t9_flag,t11Point5_green,t11Point5_green_bkg,t11Point5_red,t11Point5_red_bkg,t11Point5_flag,gal_ndt80_green,gal_ndt80_green_bkg,gal_ndt80_red,gal_ndt80_red_bkg,ndt80_delete_early_green,ndt80_delete_early_green_bkg,ndt80_delete_early_red,ndt80_delete_early_red_bkg,ndt80_delete_early_flag,ndt80_delete_mid_green,ndt80_delete_mid_green_green_bkg,ndt80_delete_mid_green_red,ndt80_delete_mid_green_red_bkg,ndt80_delete_mid_green_flag,t0_correlation,t0Point5_correlation,t2_correlation,t5_correlation,t7_correlation,t9_correlation,t11Point5_correlation,ndt80_delete_early_correlation,ndt80_delete_mid_correlation,t0_regression,t0Point5_regression,t2_regression,t5_regression,t7_regression,t9_regression,t11Point5_regression,ndt80_delete_early_regression,ndt80_delete_mid_regression,t0_g/r_ratio,t0Point5_g/r_ratio,t2_g/r_ratio,t5_g/r_ratio,t7_g/r_ratio,t9_g/r_ratio,t11Point5_g/r_ratio,ndt80_delete_early_g/r_ratio,ndt80_delete_mid_g/r_ratio,failed_pcr,overlaps_another_orf=yes,classification,id
-0.533406,-0.743082,-0.358549,-0.653943,-0.077298,-0.676667,0.365366,-0.808771,0.261287,-0.109644,-0.518915,-0.031912,-0.478597,-0.3152,-0.131356,-0.408532,0.029115,-0.406775,0.174701,-0.175538,-0.658999,-0.574328,-0.543991,-0.384098,-0.149812,-0.53755,-1.853292,-0.06554,-1.801497,-0.059347,-0.182598,-0.544671,0.320827,-0.417555,-0.079046,-0.842517,-0.446884,-0.696613,-0.276013,-0.904577,-0.647718,-0.841645,-0.579636,-0.125017,-0.725529,0.100454,-0.810242,-0.235492,-0.121633,0.578432,-0.0037,0.196812,0.079934,0.24164,0.547155,0.772245,-0.062256,-0.317824,-0.733051,-0.01241,-0.388655,-0.237216,-0.497058,-0.73339,-0.694828,-0.272248,-0.287297,-1.64359,0.00863,-0.432725,-0.303728,-0.540165,-0.864556,-0.772711,-0.938663,-0.287487,0,-0.310659,11.04.01@11.04.03.01,27
-0.391884,-0.152792,-0.243989,-0.27179,-0.077298,-0.262991,-0.398709,-0.749156,-0.26867,-0.109644,-0.509109,-0.758884,-0.589947,-1.056579,5.591134,-0.28176,0.69209,-0.202268,1.148771,4.534732,-0.404441,-0.592455,-0.525959,-0.652332,5.689715,-0.432945,0.356965,-0.376806,1.06648,-0.059347,-0.534408,-0.175713,-0.465323,-0.042538,-0.079046,-0.276667,-0.365011,-0.138462,-0.46311,-0.527107,0.214584,-0.770558,-0.072039,-0.125017,-0.420269,0.33813,-0.584877,0.075703,-0.121633,0.350874,-0.864971,0.215184,0.407893,0.262114,0.215046,0.239893,-0.589235,-2.93046,-0.778226,0.618625,0.028668,-0.35844,0.031729,-0.275198,-0.105853,0.237241,-0.334766,-1.536796,0.817218,-0.030234,-0.359301,-0.058163,-0.305201,-0.207836,-0.436218,0.337414,0,-0.310659,34.11.03.07,28
-0.549542,-0.468903,-0.539213,-0.418772,-0.077298,-0.288349,0.001521,-0.16268,-0.134142,-0.109644,-0.396983,-0.901683,-0.004495,-0.869283,-0.131356,-0.162848,0.627266,0.746787,0.583428,-0.175538,-0.441753,-0.255292,0.03586,-0.089042,-0.149812,-0.391972,0.259294,-0.140504,0.983159,-0.059347,-0.464704,0.021758,-0.372051,0.04489,-0.079046,-0.577466,-0.559458,-0.314953,-0.429093,-0.520022,-0.171772,0.666699,-0.156639,-0.125017,-0.462364,0.010666,0.519301,-0.358674,-0.121633,0.40604,0.573743,0.6653,0.458349,0.3133,0.421934,0.599793,0.331122,0.245244,0.328568,-0.307164,-0.660604,-0.798,-0.687166,-0.596687,-0.304212,-0.649394,-0.44818,0.065121,-0.376771,-0.784905,-0.868723,-0.728447,-0.696749,-0.411562,-0.774822,-0.689208,0,-0.310659,42.04.05,29
-0.725351,-0.249561,-0.661041,-0.212997,-0.077298,-0.780544,-0.39507,-0.612607,-0.325742,-0.109644,-0.566665,-0.732921,-0.04953,-0.081081,-0.131356,-0.631321,-0.792975,-0.185447,-0.4594,-0.175538,-0.490747,-0.063146,0.274341,0.288273,-0.149812,-0.486955,0.443784,-0.302819,1.583943,-0.059347,-0.602915,-0.344602,-0.456281,-0.424457,-0.079046,-0.398297,0.72236,-0.457148,0.30739,-0.686912,0.141793,0.990266,0.279374,-0.125017,-0.756474,-0.475248,-0.267806,0.172952,-0.121633,-0.166303,0.44651,0.408091,0.433121,0.71255,-0.269506,0.562303,0.338545,0.087585,-0.58849,-0.596219,-0.923781,-0.808842,-0.810177,-0.626856,-0.513762,-0.738568,-0.489277,-0.896029,-0.580807,-0.986151,-0.877986,-0.848947,-0.659459,-0.596766,0.197299,-0.7729,0,-0.310659,10.01.03.03@10.01.03.05,30
-0.266498,-0.888235,-0.089282,-0.547381,-0.077298,-0.358314,0.838365,-0.409193,0.840163,-0.109644,-0.373108,-0.135766,-0.057943,-0.190337,-0.131356,-0.106126,0.088046,0.117773,0.442092,-0.175538,-0.533638,-0.650462,-0.547173,-0.484239,-0.149812,-0.351931,-1.129803,-0.302819,-0.911284,-0.059347,0.474651,-0.365389,0.131666,-0.072447,-0.079046,-0.5242,-0.247319,-0.449727,-0.11613,-0.657391,-0.815699,-0.223518,-0.449483,-0.125017,-0.485503,-0.031587,-0.041699,-0.332741,-0.121633,0.723242,0.495445,0.52751,0.155617,0.108556,0.645155,0.689768,0.034233,0.282782,-0.389719,-0.097905,-0.611729,-0.389978,-0.206305,-0.19129,0.073179,-0.536931,-0.394977,-1.163015,-0.172735,-0.734594,-0.442661,-0.231383,-0.333169,-0.031892,-0.294223,-0.549722,0,-0.310659,14.04@16.02@20.09.07,31
-0.56366,-0.691472,-0.393851,-0.088062,-0.077298,-0.924139,-0.351409,0.128947,-0.085223,-0.109644,-0.246913,1.298706,1.14216,1.745051,11.313625,-0.613553,0.032061,-0.242992,0.915758,-0.175538,-0.64941,-0.30061,-0.044577,0.515377,-0.149812,-0.448776,-1.440903,0.188037,-0.994605,-0.059347,-0.090159,0.70771,0.381501,1.105521,-0.079046,-0.677733,-0.098925,-0.433081,0.30739,0.1806,-0.003791,0.830525,0.194774,-0.125017,-0.30151,0.586368,0.284654,1.236204,-0.121633,0.343979,0.113746,-2.549818,-0.458256,-0.710419,0.73771,0.14242,0.353389,0.357858,-0.805331,-1.009038,-1.067902,-0.88473,-0.870085,-0.739047,-0.726362,-0.429013,-0.372677,-1.26981,-1.019107,-1.187397,-0.877986,-0.871541,-0.892524,-0.763451,-0.774822,-0.488347,0,-0.310659,42.01,32
0.032345,-0.565672,0.389375,-0.426121,-0.077298,-0.003298,0.154336,0.154324,0.913541,-0.109644,0.003773,1.56483,0.140012,1.885522,-0.131356,0.255395,-0.003297,0.595841,0.304577,-0.175538,-0.355447,-0.534449,0.037451,-0.244617,-0.149812,-0.0794,-1.137038,0.686389,-1.042843,-0.059347,0.55303,0.071126,1.348484,0.104708,-0.079046,-0.705363,-0.428974,-0.307532,-0.065103,-0.957714,-1.084468,-0.875962,-0.852957,-0.125017,-0.648587,-0.015742,-0.714081,-0.579104,-0.121633,0.743929,0.329064,0.582626,0.500395,-0.157611,0.721376,0.82473,-0.284923,0.177676,-0.945374,-0.217598,-0.268346,-0.292408,-0.621667,-0.633455,-0.659225,-0.340407,-0.252891,-1.803782,-0.286088,-0.382414,-0.433399,-0.638071,-0.799298,-0.763451,-1.069735,-0.304225,0,-0.310659,16.01@20.01.10@20.09.07.03@20.09.16@20.09.18@42.25,33
0.241771,-0.191499,0.42087,-0.382026,-0.077298,0.064528,-0.558801,0.723077,-0.301282,-0.109644,0.388754,-0.823793,0.384982,-0.66638,-0.131356,0.998938,0.583068,0.899504,0.400074,-0.175538,0.422699,-0.151968,-0.045461,0.064745,-0.149812,0.051589,0.129066,-0.18092,0.912994,-0.059347,-0.268756,-0.030208,-0.415118,-0.005726,-0.079046,-0.709778,0.123666,-0.552813,-0.265808,-0.055171,0.242581,0.54577,0.376988,-0.125017,-0.485224,-0.285107,0.109782,-0.034512,-0.121633,0.764616,0.485658,0.57344,0.517213,0.487332,0.705043,0.577299,0.464723,0.155153,-0.317438,-0.524566,-0.096654,-0.010537,0.231422,0.641187,0.528898,-0.461957,-0.416641,-1.163015,-0.535466,-0.16859,-0.118483,0.175306,0.34738,0.394079,-0.818513,-0.510665,0,-0.310659,02.19@10.03.01@10.03.02@12.07@14.13.01.01@43.01.03.05@43.01.03.09,34
0.135209,-0.275366,0.165102,-0.040293,-0.077298,0.244174,0.248936,0.644934,-0.199368,-0.109644,0.818927,0.013523,0.232556,-0.455672,-0.131356,0.52158,-0.271434,0.100952,-0.589276,-0.175538,1.090654,0.600303,-0.052886,0.386625,-0.149812,-0.294197,0.707857,-0.396362,1.53132,-0.059347,0.051044,-0.453731,-0.422494,-0.399149,-0.079046,0.147899,1.162425,-0.33902,0.491085,0.821393,0.16419,0.125379,-0.176162,-0.125017,-0.253003,-0.195319,-0.292311,-0.034512,-0.121633,0.185378,0.593317,0.481579,0.517213,0.630653,-1.156945,0.637282,0.345967,0.117615,-0.050904,-0.40243,0.583845,0.351164,1.061346,0.244275,1.531886,0.095811,-0.188219,-0.362057,-0.444783,0.498036,0.214957,0.868183,0.552477,1.246021,1.442488,0.058441,0,3.218089,01.05.03.03.04@01.05.25@10.03.03@18.02.01.01@32.01.03@40.01@42.01@42.04@43.01.03.05,35
-0.580468,-0.794692,-0.416002,-0.584126,-0.077298,-0.302403,-0.158571,0.376266,0.163449,-0.109644,-0.438338,0.824876,-0.130196,1.518735,-0.131356,0.095137,0.871831,1.078337,1.412343,-0.175538,-0.533464,-0.204537,0.075813,-0.12123,-0.149812,-0.566728,-1.198535,0.104272,-0.902514,-0.059347,-0.154478,-0.056191,0.768628,0.021883,-0.079046,-0.455409,0.10064,-0.475198,0.38393,-0.464917,0.136193,1.782841,0.201282,-0.125017,-0.462643,-0.337924,1.561103,0.237784,-0.121633,0.688764,0.475871,0.279486,-0.147115,-0.229271,0.334823,0.112428,0.152989,0.162661,-0.891164,-0.584005,-0.747077,-0.677762,-0.803787,-0.883293,-0.835206,-0.719257,-0.495649,-1.536796,-0.641262,-0.772327,-0.776101,-0.826353,-1.013717,-0.930135,0.24099,-0.761741,0,-0.310659,10.03.01.01.11@20.09.14@42.04.05,36
0.087811,-0.733405,0.364456,-0.683339,-0.077298,0.370049,0.678273,-0.245656,0.44881,-0.109644,-0.055062,1.065036,-0.392487,0.871005,-0.131356,0.489802,0.205908,0.097411,0.220539,-0.175538,-0.341325,-0.630522,-0.609047,-0.505697,-0.149812,0.034827,-1.090011,-0.214817,-0.819193,-0.059347,1.266222,0.1101,0.544251,-0.08165,-0.079046,-0.671324,-0.572251,-0.700624,-0.245397,-0.688093,-0.866093,-0.964208,-1.022156,-0.125017,-0.226798,-0.348487,-0.796133,-0.44944,-0.121633,0.702555,0.348638,0.380533,0.172435,-0.300931,0.530822,0.68227,-0.225545,0.185183,-0.55235,0.524173,0.838249,0.280203,0.57729,0.298014,0.167782,1.321536,0.790141,-1.483398,0.454487,0.749593,0.261268,0.536807,0.216864,-0.004111,0.350217,1.274765,0,-0.310659,01.01.09.06.01@01.01.09.07.01@01.03.01.03@01.03.04.03@01.04@02.07,37
-0.674592,-0.555995,-0.553404,-0.253417,-0.077298,-0.694692,-0.038502,-0.622677,0.395814,-0.109644,-0.635305,0.896275,-0.639931,0.535434,-0.131356,-0.499766,-0.01803,-0.300095,0.606347,-0.175538,-0.668938,-0.54895,-0.613643,-0.360851,-0.149812,-0.534136,-1.129803,-0.470675,-0.941981,-0.059347,-0.285808,-0.375782,-0.276399,-0.231196,-0.079046,-0.662351,0.305321,-0.783855,0.093079,-0.294091,0.136193,0.325565,-0.039501,-0.125017,-0.548785,0.174398,-0.287113,0.082186,-0.121633,0.55085,0.015874,-0.106328,-0.163933,-0.290694,0.4546,0.607291,0.375656,0.237737,-0.502657,-0.38126,-0.52275,-0.605816,-0.45073,-0.322337,-0.1618,-0.505692,-0.380323,-1.26981,-0.369214,-0.457881,-0.600119,-0.412133,-0.407749,-0.254138,2.392764,-0.555301,0,3.218089,14.04,38
-0.837964,-0.978553,-0.734414,-0.778877,-0.077298,-0.880755,-0.638847,-0.976738,-0.325742,-0.109644,-0.682202,0.46139,-0.766127,0.137431,-0.131356,-0.567765,-0.177144,-0.727258,-0.169089,-0.175538,-0.803191,-0.779164,-0.822071,-0.559344,-0.149812,-0.648983,-1.02128,-0.665257,-0.880587,-0.059347,-0.615479,-0.56286,-0.558357,-0.295617,-0.079046,-0.902335,-0.610629,-0.844624,-0.350852,-1.063201,-1.297244,-1.017318,-1.152309,-0.125017,-0.794945,-0.353769,-0.957267,-0.715253,-0.121633,0.012985,0.524807,-0.685049,-0.559166,-1.601054,-0.302173,0.419843,-0.284923,-0.032536,-0.714981,0.323871,0.182814,0.528565,0.717075,0.373436,0.479054,0.189529,0.327244,-1.376604,0.053972,0.171012,0.298317,0.484088,0.151606,0.181094,-0.567291,-0.053149,0,3.218089,11.04.03.01@14.10,39
0.949044,0.392339,0.932061,-0.051317,-0.077298,0.005868,-0.318663,1.423949,-0.146372,-0.109644,0.627076,-0.16822,2.909404,0.21547,-0.131356,1.080263,1.402211,5.517736,2.378773,-0.175538,0.270313,0.364652,3.866407,1.54897,-0.149812,0.263592,1.037044,5.021303,2.741659,-0.059347,-0.240336,-0.061387,2.428964,0.682189,-0.079046,-0.571342,-0.249878,1.375744,-0.30833,-0.319676,0.096998,1.376748,0.129698,-0.125017,-0.334684,-0.491093,1.886713,-0.196593,-0.121633,0.771512,0.563956,0.545882,0.693807,0.210928,0.710488,0.487324,0.486989,0.447949,0.387296,-0.710212,-0.898717,-0.890643,-0.88606,-0.970972,-1.066117,-0.66189,-0.481313,-0.522249,-0.731945,-1.023884,-0.970608,-0.916729,-1.125588,-1.11534,-1.473876,-0.705947,0,-0.310659,14.04@14.07.11.01@14.13.04@16.01@20.09.13@20.09.14,40
-0.722662,-0.288268,-0.653081,-0.176251,-0.077298,-0.750603,0.081567,-0.661749,-0.101529,-0.109644,-0.637437,0.565243,-0.576585,0.418374,-0.131356,-0.531886,0.16171,-0.476272,0.20144,-0.175538,-0.673471,-0.0994,-0.646348,-0.137324,-0.149812,-0.504027,0.892346,-0.440363,1.465541,-0.059347,-0.701038,-0.253662,-0.587623,-0.286414,-0.079046,-0.807481,-0.318958,-0.794685,-0.383169,-0.868759,0.108196,-0.693752,0.272866,-0.125017,-0.715493,-0.285107,-0.656162,-0.455923,-0.121633,0.130212,0.20183,-0.115514,-0.121887,-0.99706,-1.02628,-0.89979,0.175255,0.215214,-0.796296,-0.528637,-0.655592,-0.50726,-0.470699,-0.592916,-0.541227,-0.489788,-0.367261,-0.842632,-0.520352,-0.621393,-0.526021,-0.404602,-0.473007,-0.402301,-0.152228,-0.505086,0,-0.310659,02.13.03@12@42.16,41
-0.364992,0.692323,-0.358549,0.477818,-0.077298,-0.326539,0.620058,-0.27788,0.428427,-0.109644,-0.368845,0.85733,-0.434552,0.21547,-0.131356,-0.07879,1.917859,0.539181,3.031973,-0.175538,-0.501731,0.087308,1.953432,0.992833,-0.149812,-0.290782,1.427728,2.359079,3.202114,-0.059347,-0.589752,-0.009421,0.68178,0.530341,-0.079046,-0.561087,-0.075898,-0.099755,-0.299825,-0.190966,-0.126977,0.444043,0.116682,-0.125017,-0.061483,-0.311516,0.603952,-0.293842,-0.121633,0.564641,0.397574,0.389719,0.054706,0.190454,0.432823,0.052445,0.427611,0.237737,0.333085,-0.30635,-0.060311,-0.696488,-0.965139,-1.037909,-1.095616,-0.49774,-0.34942,-0.415454,-0.316316,-0.16859,-0.748314,-0.999573,-1.181524,-1.152381,-1.026045,-0.527404,0,-0.310659,10.03.01.01.11@14.07.05@14.10@14.13.01.01@16.01@16.19.03,42
-0.664843,-0.143115,-0.657926,-0.051317,-0.077298,-0.663835,0.267128,-0.876038,-0.350201,-0.109644,-0.670691,-0.706958,-0.733464,-0.861479,-0.131356,-0.537695,-0.038656,-0.663515,-0.428841,-0.175538,-0.605821,-0.219038,-0.631322,-0.233888,-0.149812,-0.278366,2.238035,-0.267292,2.333827,-0.059347,-0.368974,0.382922,-0.320656,-0.04944,12.647403,-0.523345,1.216154,-0.508891,0.23085,-0.806175,0.707328,-0.768107,0.403019,-0.125017,-0.712984,0.089891,-0.783881,-0.028029,-0.121633,-0.173199,0.06481,0.104951,0.576078,-0.034764,-0.764948,0.359859,0.041655,-0.137642,0.76225,-0.110933,-0.021461,-0.135703,-0.244646,-0.421329,-0.610398,-0.22624,-0.271687,0.65249,0.10687,-0.005078,-0.155532,-0.193726,-0.398427,-0.448603,-0.239609,-0.309804,0,-0.310659,16.09@30.01.05.05.01@40.01@42.04@43.01.03.05,43
-1.024867,-1.536587,-0.942075,-1.263918,-0.077298,-1.081177,-0.798939,-1.138261,-0.529571,-0.109644,-0.743168,0.824876,-0.759199,0.972457,-0.131356,-0.753992,-0.221343,-0.809592,0.048644,-0.175538,-0.877815,-1.01844,-0.853362,-0.686308,-0.149812,-0.788663,-1.668802,-0.745111,-1.476986,-0.059347,-0.828779,-0.92922,-0.687082,-0.737354,-0.079046,-0.451563,1.090787,-0.593326,0.555719,0.890275,-0.345352,1.27257,-0.130608,7.996727,-0.833416,0.058201,-0.907888,0.393382,-0.121633,-6.234518,-6.551318,-5.241331,-4.1499,-4.191062,-5.08781,-6.403261,-0.425946,-5.137688,-4.55036,-0.977283,-0.975163,-0.821654,-0.533802,-1.219866,-1.170891,-0.358582,-0.466658,-0.362057,-0.172735,-0.256635,-0.174056,0.160243,-0.379781,-0.096714,1.082039,-0.382337,0,-0.310659,12.01.01,44
-1.004697,-1.433367,-0.935153,-1.190427,-0.077298,-1.065595,-0.609739,-1.111273,-0.289052,-0.109644,-0.839946,-0.492761,-0.863125,-0.244965,-0.131356,-0.772786,-0.306793,-0.849431,-0.096511,-0.175538,-0.881302,-0.983999,-0.854953,-0.899106,-0.149812,-0.788353,-1.712211,-0.765971,-1.775186,-0.059347,-0.816214,-0.864263,-0.669712,-0.663731,-0.079046,-0.707214,0.192746,-0.499064,0.19173,-1.076584,-0.457339,-1.004654,-0.286792,-0.125017,-0.836483,-0.153066,-0.901205,-0.002096,-0.121633,-6.337953,-4.946222,-3.541911,-5.377645,-4.109165,-3.487153,-5.720951,-6.334047,-2.014536,-4.758166,-0.78268,-0.584158,-0.933022,-0.680776,-0.948345,-1.111892,-0.800479,-0.354836,0.759284,-0.225633,0.032656,0.048237,-0.434727,-0.333169,-0.309699,-0.829436,-0.259589,0,-0.310659,20.03,45
0.553388,-0.60438,0.968056,-0.374677,-0.077298,1.606493,0.412666,0.87171,0.416197,-0.109644,1.211156,1.305197,0.522066,0.855397,-0.131356,2.070856,0.462259,0.883125,0.426813,-0.175538,0.185053,-0.896989,-0.333265,-0.695249,-0.149812,0.933435,-0.912757,0.36567,-0.520994,-0.059347,1.546532,-0.217285,0.887359,-0.104657,-0.079046,-0.010191,-0.577368,-0.05824,-0.240294,0.254204,-0.994878,-0.363648,-0.768357,-0.125017,0.670027,-0.469966,-0.238104,-0.546688,-0.121633,0.826677,0.358425,0.509137,0.349029,0.251877,0.628821,0.772245,0.160411,0.372873,-0.565902,0.187893,0.511158,0.702023,0.543741,0.390406,0.016215,0.292904,0.271493,-1.536796,0.174882,0.510614,0.64102,0.431369,0.244832,-0.133755,-0.021155,0.264881,0,-0.310659,12.01.01,46
-0.971754,-1.207572,-0.890852,-0.933208,-0.077298,-1.063762,-0.675231,-1.096772,-0.362431,-0.109644,-0.818629,-0.48627,-0.877972,-0.62736,-0.131356,-0.757751,-0.250808,-0.829954,0.18998,-0.175538,-0.867354,-0.916929,-0.849473,-0.689884,-0.149812,-0.793319,-1.712211,-0.768252,-1.648012,-0.059347,-0.819505,-0.788912,-0.66876,-0.608514,-0.079046,-0.449712,0.154369,-0.202841,0.266569,-1.082094,-0.546929,-1.00016,-0.2087,-0.125017,-0.884711,-0.961161,-0.95504,-0.423507,-0.121633,-5.696653,-1.432627,-5.921099,-5.268325,-4.477703,-4.527036,-7.550442,-4.359732,-5.3479,-4.18444,-0.545736,-0.951352,-0.704372,-0.577734,-1.123702,-1.323476,-0.673249,-0.477808,-0.522249,-0.369214,0.221323,0.55766,0.017149,-0.202652,-0.439342,-0.610982,-0.237271,0,-0.310659,11.02.03.01@11.02.03.04@32.01,47
-0.971418,-1.146286,-0.905042,-1.102238,-0.077298,-1.047569,-0.755277,-1.109662,-0.529571,-0.109644,-0.83014,-0.693976,-0.848773,-0.463476,-0.131356,-0.788846,-0.604396,-0.845447,-0.192008,-0.175538,-0.871364,-0.969497,-0.834446,-0.682731,-0.149812,-0.767867,-1.48793,-0.723599,-1.253337,-0.059347,-0.796769,-0.710963,-0.668522,-0.622319,-0.079046,-0.826138,0.092964,-0.698418,0.174721,-1.083275,-0.524532,-0.998117,-0.325837,-0.125017,-0.874675,-0.554473,-0.947614,-0.144727,-0.121633,-6.565511,-0.483272,-2.384469,-2.737152,-1.693189,-2.741269,-5.181101,-6.979782,-5.550604,-4.740096,-0.269709,-0.614235,-0.499375,-0.413187,-0.829554,-1.001014,-0.853303,-0.495967,-1.163015,-0.157621,-0.093123,0.066762,-0.291633,-0.370459,-0.180056,-0.80759,-0.410235,2.852059,-0.310659,10.03.01.01.11@10.03.04.03,48
0.057557,-0.165694,0.440252,-0.02192,-0.077298,-0.286822,0.445412,0.053624,0.587414,-0.109644,-0.207264,2.311274,0.596299,1.947954,-0.131356,0.249586,0.515297,0.518377,0.549049,-0.175538,-0.396421,-0.500007,-0.426783,-0.516427,-0.149812,0.167368,-0.377375,-0.039139,0.075405,-0.059347,0.845606,-0.10296,0.096926,0.037988,-0.079046,-0.759769,-0.876715,-0.610173,-0.041291,-0.518841,-0.950083,-0.241085,-0.76185,-0.125017,-0.043642,-0.110812,0.396779,-0.060445,-0.121633,0.606015,0.309489,0.187626,0.037888,0.200691,0.819376,0.674772,0.019388,0.372873,-1.089935,-0.443956,-0.960124,-0.319018,-0.175952,0.2867,0.52076,-0.416517,-0.307686,-1.910576,-0.505238,-1.04904,-0.424136,-0.261508,0.077025,0.384819,-0.5236,-0.443712,0,-0.310659,01.01.09.06@01.07.01@01.20.17,49
-0.196241,0.566523,-0.14189,0.735037,-0.077298,-0.052793,0.572758,0.476564,0.130836,-0.109644,-0.146724,0.915747,0.120712,0.777357,-0.131356,0.264279,0.998533,0.509966,1.374144,-0.175538,-0.248045,-0.229915,-0.10486,-0.375157,-0.149812,-0.109198,1.073219,0.056685,2.088251,-0.059347,-0.396197,0.582991,-0.346591,0.555649,-0.079046,-0.414106,-0.329192,-0.081905,-0.466512,-0.35392,-0.042986,-0.060509,-0.078547,-0.125017,0.021313,-0.306234,0.608036,-0.164177,-0.121633,0.737033,0.534594,0.61937,0.65176,0.323537,0.715932,0.112428,0.3237,0.410411,0.2337,-0.523752,-0.493926,-0.329859,-0.45073,-0.30631,-0.279799,-0.411973,-0.326801,-0.575646,-0.558136,-0.608815,-0.387088,-0.479915,-0.463685,-0.300439,-0.774822,-0.449291,0,-0.310659,20.09.07,50
-0.458107,0.724579,-0.504257,0.525587,-0.077298,-0.539793,0.037906,-0.704043,-0.333895,-0.109644,-0.476708,-0.531706,-0.541943,-0.783439,-0.131356,-0.318323,-0.398136,-0.648022,-0.539618,-0.175538,-0.377939,-0.016016,-0.534444,-0.232099,-0.149812,-0.329582,1.445815,-0.36768,2.289974,-0.059347,-0.48385,-0.157525,-0.555264,-0.258805,-0.079046,-0.661781,0.70445,-0.689192,-0.034488,-0.761697,0.231382,-0.571189,0.103667,-0.125017,-0.721905,0.824043,-0.838088,0.224818,-0.121633,0.144003,0.495445,0.2703,0.65176,0.169979,-3.574264,0.292378,0.264322,-0.467976,0.947469,0.048658,-0.013942,1.041056,0.056491,-0.838982,1.005978,-0.468205,-0.19013,0.545696,-0.044268,-0.080545,0.715117,0.039743,0.263477,0.764488,0.022536,-0.488347,0,-0.310659,20.01.27@32.05.05.01@32.07@34.11.03,51
0.859627,1.13746,1.177101,1.168633,-0.077298,0.599801,1.900793,1.108557,1.47611,-0.109644,1.18387,1.538866,1.993367,1.432891,-0.131356,2.529761,2.689858,1.737894,2.672904,-0.175538,1.453138,1.294568,0.565503,0.969586,-0.149812,1.377927,1.181742,0.796554,1.61464,-0.059347,0.137799,0.634957,-0.12055,0.491229,-0.079046,-0.420088,-0.897183,0.020178,-0.010675,0.486433,0.225783,0.540459,0.136205,-0.125017,1.031879,0.232496,0.444303,-0.216043,-0.121633,0.840469,0.603104,0.628556,0.618124,0.743262,0.754043,0.307374,0.479567,0.327827,-0.407789,-0.394288,-0.491419,0.346236,0.246598,0.332897,0.184057,-0.262024,-0.026061,-1.376604,-0.444783,-0.583659,0.252006,0.190369,0.132961,0.06071,-0.774822,-0.309804,0,-0.310659,01.04,52
-0.389531,0.279442,-0.326707,0.169156,-0.077298,-0.171335,0.328982,-0.52963,-0.121912,-0.109644,-0.431516,-0.635559,-0.335575,-0.611752,-0.131356,-0.286886,0.256,-0.460336,-0.107971,-0.175538,-0.310638,0.32296,-0.246464,0.114816,-0.149812,-0.38204,1.203446,-0.275767,2.237351,-0.059347,-0.561332,-0.126345,-0.517669,-0.187483,-0.079046,0.070421,3.28088,1.209081,1.896015,-0.51648,0.51695,-0.665562,0.513649,-0.125017,-0.659181,0.760663,-0.82138,0.393382,-0.121633,0.026776,0.182256,0.490765,0.130389,0.395197,-0.084396,0.547307,0.212367,-0.085089,-0.529762,0.218834,-0.310955,0.005232,-0.356474,-0.509951,-0.023457,0.060027,0.023,-0.896029,0.22778,-0.432725,-0.007336,-0.427196,-0.44504,-0.105974,-1.058813,0.058441,0,-0.310659,01.03.07,53
-0.965031,-1.026937,-0.881507,-0.771528,-0.077298,-1.095842,-1.002692,-1.154373,-0.676328,-0.109644,-0.818629,-0.265582,-0.842835,-0.190337,-0.131356,-0.81584,-0.725204,-0.888827,-0.45176,-0.175538,-0.906409,-1.14533,-0.878819,-1.018917,-0.149812,-0.727204,-1.307058,-0.682206,-1.262107,-0.059347,-0.789589,-0.521287,-0.636163,-0.302519,-0.079046,0.306275,-0.208941,1.361103,0.579531,-1.097445,-0.681314,-1.010373,-0.332345,-0.125017,-0.908686,-1.198836,-0.960238,-0.423507,-0.121633,-3.772753,-7.011315,-5.268889,-6.084018,-4.846242,0.623377,-7.400484,-7.068848,-4.034074,-3.059576,-0.956112,-1.019026,-0.998069,-0.799793,-0.295939,-1.296011,-0.863526,-0.429066,-1.056221,-0.104723,-0.16859,0.10381,-0.419665,-0.500975,-0.485644,-0.851281,-0.293066,0,-0.310659,01.04@01.05.02.04@01.05.02.07,54
