cln3-1,cln3-2,clb2-2,clb2-1,alpha0,alpha7,alpha14,alpha21,alpha28,alpha35,alpha42,alpha49,alpha56,alpha63,alpha70,alpha77,alpha84,alpha91,alpha98,alpha105,alpha112,alpha119,cdc15_10,cdc15_30,cdc15_50,cdc15_70,cdc15_80,cdc15_90,cdc15_100,cdc15_110,cdc15_120,cdc15_130,cdc15_140,cdc15_150,cdc15_160,cdc15_170,cdc15_180,cdc15_190,cdc15_200,cdc15_210,cdc15_220,cdc15_230,cdc15_240,cdc15_250,cdc15_270,cdc15_290,cdc28_0,cdc28_10,cdc28_20,cdc28_30,cdc28_40,cdc28_50,cdc28_60,cdc28_70,cdc28_80,cdc28_90,cdc28_100,cdc28_110,cdc28_120,cdc28_130,cdc28_140,cdc28_150,cdc28_160,elu0,elu30,elu60,elu90,elu120,elu150,elu180,elu210,elu240,elu270,elu300,elu330,elu360,elu390,classification,id
-0.09,0.14,-0.69,-0.2,0.15,-0.07,-0.09,0,0.02,-0.46,-0.11,-0.14,-0.02,0.03,-0.03,0.41,0.13,0.11,0.1,0.03,-0.12,0.05,0.75,0.91,0.93,-0.44,-0.4,-0.4,0.07,-0.19,0.22,0.25,0.43,0.41,0.07,-0.69,-0.19,-0.24,-0.91,-0.98,-0.11,0.09,0.04,0.38,0,-0.02,-0.82,-0.18,0.45,-0.49,-0.4,0.05,0.19,-0.06,-0.08,0.62,0.34,0.25,0.06,0.043893,-0.11,-0.24,0.41,-0.02,-0.27,-0.11,0.16,0.38,0.19,0.1,-0.33,0.11,0.27,-0.29,-0.02,-0.12,-0.04,01.05.03.03.04@01.05.25@10.03.03@18.02.01.01@32.01.03@40.01@42.01@42.04@43.01.03.05,35
0.54,0.32,-0.74,-0.06,-0.43,0.15,0.3,0.05,0.07,-0.02,0.33,0.26,-0.41,-0.004805,-0.4,0.03,0.05,0.2,-0.16,0.37,-0.31,-0.08,-0.09,0.07,0.49,0.48,0.64,0.23,0.12,-0.36,-0.28,-0.09,-0.42,0.23,-0.4,0.42,-0.13,0.35,0.06,-0.04,-0.14,-0.54,-0.2,-0.3,-0.06,-0.06,-0.86,-1.26,0.17,0.56,1.23,0.66,0.31,-0.34,-0.28,-1.46,-0.14,0.56,0.76,0.43,0.043775,-0.01,-0.33,-0.31,-0.56,0.1,-0.06,-0.03,-0.14,0.32,0.24,0.66,0.65,-0.06,0.3,-1.27,0.14,10.03.01.01.11@20.09.14@42.04.05,36
-1.09,-0.15,0.04,-0.22,0.09,-0.1,-0.02,-0.02,-0.24,-0.29,0.1,0.05,-0.07,-0.25,0.37,-0.17,-0.08,-0.29,0.26,0.47,-0.14,0.33,-0.079801,-0.001349,-0.028098,-0.23,0.41,-0.1,0.39,-0.06,0.39,-0.23,-0.02,-0.19,0.24,-0.34,0.19,-0.069326,0.13,-0.16,0.12,0.16,-0.29,-0.42,-0.031524,-0.00879,-0.18,-0.08,0.35,0,0.08,-0.32,0.21,0.07,-0.15,0.69,-0.01,0.06,-0.12,0.043893,0.01,-0.76,0.16,0.16,0.06,0.15,0.29,0.45,0.26,0.18,0.04,-0.13,0.01,-0.49,-0.3,-0.46,-0.23,01.01.09.06.01@01.01.09.07.01@01.03.01.03@01.03.04.03@01.04@02.07,37
-0.38,0.07,0.15,0.19,-0.25,-0.76,-0.93,0.3,-0.25,0.22,0.6,0.46,0.26,0.4,-0.87,0,-0.05,0.17,-0.17,0.41,0.11,0.35,-0.079801,-0.001349,-0.028098,0.0015,0.004272,-0.067911,0.04498,-0.006114,-0.050426,0.02695,-0.074012,0.140502,-0.063761,0.064247,0.05678,-0.069326,-0.00603,-0.039449,0.059308,0.014616,0.154279,-0.029028,-0.031524,-0.00879,0.7,0.18,-0.39,0.16,0.86,0.73,0.92,0.8,0.1,-1.28,-0.98,-0.28,0.32,-0.43,-0.03,-0.87,-0.51,-1.18,0.02,0.2,0.1,-0.17,-0.12,0.21,0.26,0.16,0.09,0.27,0.28,-0.32,0.2,14.04,38
-0.07,-0.94,-0.58,-0.38,-0.24,-0.26,0.1,-0.1,-0.13,-0.2,0.01,0.44,0.04,-0.07,0.1,0.32,-0.22,-0.2,-0.1,0.38,0,0.12,-0.079801,-0.001349,-0.028098,0.0015,0.004272,-0.067911,0.52,-0.006114,-0.050426,0.02695,-0.074012,0.140502,-0.063761,0.064247,0.05678,-0.069326,-0.00603,-0.039449,0.059308,0.014616,0.154279,-0.52,-0.031524,-0.00879,0.04,-0.32,-0.71,-0.32,-0.46,-0.07,0.68,0.33,0.1,0.084818,-0.46,-0.19,0.29,0.84,0.24,0.067631,0.074214,-0.29,0.14,0.12,0.29,0.16,-0.06,-0.06,0.02,0.02,0.04,-0.22,0.05,-0.27,0.07,11.04.03.01@14.10,39
-0.49,-0.79,-0.3,-0.32,0.25,0.4,0.66,0.15,-0.05,-0.04,-0.07,-0.006864,-0.05,0.14,-0.43,-0.04,-0.37,-0.22,-0.37,-0.07,0.07,0.05,-0.079801,-0.25,-0.4,-0.8,0.06,-0.36,0.12,-0.35,-0.35,-0.08,-0.41,-0.08,-0.04,-0.65,0.31,-0.33,-0.02,-0.15,0.1,0.64,0.52,0.69,0.62,1.22,-0.035824,-1.15,-1.65,-0.48,-0.41,-0.59,-0.21,-0.06,0.11,0.8,0.66,0.88,0.68,0.65,0.78,0.067631,0.074214,2.44,0.46,0.36,-0.26,-0.75,-0.88,-0.57,-0.26,-0.06,-0.68,-0.32,0.14,0.32,0.06,14.04@14.07.11.01@14.13.04@16.01@20.09.13@20.09.14,40
0.5,-0.74,-0.54,-0.14,-0.14,-0.33,-0.02,-0.13,-0.07,0.21,0.32,0.12,0.17,-0.07,-0.32,-0.04,-0.11,-0.08,0.08,0.33,0.25,-0.19,-0.079801,-0.001349,-0.028098,0.0015,0.004272,-0.067911,0.04498,-0.006114,-0.050426,0.02695,-0.074012,0.140502,-0.063761,0.064247,0.05678,-0.069326,-0.00603,-0.039449,0.059308,0.014616,0.154279,-0.029028,-0.031524,-0.00879,0.37,-1.2,-0.66,-0.22,0.18,0.08,0.16,0.31,0.07,-0.22,-0.13,0.61,0.65,-0.08,0.08,0.067631,0.074214,0.19,-0.81,-0.18,-0.1,0,-0.04,-0.12,-0.14,0.36,0.22,0.03,0.36,0.2,0.05,02.13.03@12@42.16,41
0.12,-0.36,-0.14,0.33,0.23,0.05,0.33,0.07,-0.1,-0.02,-0.08,-0.2,-0.28,-0.17,-0.09,-0.37,0.22,-0.15832,0.42,0.26,-0.21,-0.04,0.24,0.2,-0.57,-0.44,0.03,-0.12,0.5,-0.02,-0.01,0.03,-0.07,0.62,0.1,0.33,0.24,-0.24,-0.05,-0.07,0.21,-0.22,0.29,-0.44,-0.24,-0.28,-0.32,0.15,0.03,0.1,-0.03,-0.05,0.1,0.19,0.13,0.08,-0.09,-0.33,0.13,0.043893,0,0.2,-0.3,0.53,-0.35,0.16,0.47,-0.18,0.37,-0.11,-0.28,0.16,0.05,-0.07,0.13,-0.7,-0.18,10.03.01.01.11@14.07.05@14.10@14.13.01.01@16.01@16.19.03,42
0.51,-0.86,-0.45,0.53,0.05,0.09,0.02,0.13,0.06,-0.2,0.25,0.24,0.09,0.08,-0.1,-0.012766,-0.02,-0.13,0.01,-0.16,-0.2,-0.2,-0.8,-0.18,0.18,0.09,0.02,0.08,0,-0.17,-0.39,-0.18,-0.62,0.06,0.24,0.71,0.44,0.12,-0.00603,-0.02,0.03,0.31,0.5,-0.24,0.08,-0.26,-0.98,-0.91,0.08,0.02,0.22,0.22,0.27,0.15,-0.15,0.29,0.07,0.11,0.3,0.043893,0.07,0.04,0.21,0.95,0.02,0.2,0.26,0.23,0.25,0.44,-0.22,-0.38,-0.01,-0.33,-0.62,-0.74,-0.05,16.09@30.01.05.05.01@40.01@42.04@43.01.03.05,43
-1.12,-0.217308,-0.197709,0.4,0.08,-0.18,-0.45,-0.24,-0.03,-0.38,0.13,-0.006864,0.19,-0.004805,0.06,-0.012766,0.37,-0.15832,0.22,0.013071,0.24,-0.02676,-0.72,-0.46,-0.11,-0.09,0.19,-0.04,0.59,-0.04,0.83,-0.1,0.37,-0.02,0.23,-0.18,0.12,-0.069326,0.18,-0.04,0.04,0.42,0.27,-0.48,-0.55,-0.42,-0.52,-0.11,0.55,-0.24,0.2,-0.55,0.26,-0.25,-0.62,-1.57,0.4,0.13,-0.43,0.59,0.85,0.66,0.64,-1.49,-0.59,-0.24,0.02,0.37,0.19,0.48,0.36,0.45,0.39,-0.27,0.16,-0.08,0.26,12.01.01,44
0.81,-0.94,-0.197709,-0.014223,-0.02,-0.02,0.11,-0.31,-0.14,0.15,-0.14,0.12,-0.21,0.3,-0.37,-0.15,0.3,-0.1,0.010549,0.36,-0.08,0.18,-0.51,-0.53,-0.11,-0.08,0.21,-0.39,0.29,-0.3,0.65,-0.47,0.51,-0.31,0.49,-0.37,0.77,-0.069326,0.61,-0.53,0.59,0.19,1,-0.57,-0.43,-0.71,0.35,-0.87,-0.2,-0.41,-0.01,-0.31,0.09,-0.07,0.29,-0.45,0.28,0.25,0.44,0.24,0.35,-0.05,0.08,0.01,-0.45,0.22,0.13,-0.29,0.21,0.21,-0.27,0.21,0.49,-0.12,0.25,-0.75,0.17,20.03,45
-0.51,-0.4,0.15,-0.23,0.02,-0.55,-0.14,-0.34,0.09,-0.55,-0.08,0.08,0.26,-0.15,0.42,0.13,0.04,-0.03,0.36,0.63,-0.25,0.08,-0.079801,-0.001349,-0.028098,-0.15,0.37,-0.2,0.43,-0.19,0.23,-0.08,0.05,-0.17,0.04,-0.23,-0.05,-0.069326,-0.2,-0.11,0.18,0.4,-0.14,-0.18,-0.031524,-0.00879,-0.29,-0.3,0.01,-0.45,0.29,-1,0.01,-0.38,-0.79,1.51,0.35,0.030324,-0.64,0.28,0.59,0.33,0.47,-0.81,-0.23,0.03,0.25,0.45,0.01,0.13,0.33,0.18,0.13,-0.21,0.09,-0.02,-0.33,12.01.01,46
-0.00031,-0.217308,-0.197709,-0.014223,-0.14,0.35,-0.06,-0.7,-0.05,-0.39,0.01,-0.05,-0.08,0.41,-0.14,0.32,0.25,-0.03,-0.7,0.57,0.17,0.26,0.19,0.2,-0.04,-0.45,0.33,-0.8,0.09,-0.5,-0.08,-0.08,0.09,-0.17,0.26,-0.3,0.49,-0.069326,0.31,-0.6,0.4,0.67,1.02,-0.32,-0.37,-0.35,-0.01,0.39,0.19,-0.24,0.29,-0.33,0.1,0.13,-0.22,0.14,-0.09,-0.11,0.014137,-0.11,-0.11,-0.27,0.24,-0.13,0.08,0.01,-0.03,-0.18,-0.21,0.2,0.26,0.14,-0.13,-0.37,0.76,-0.27,-0.14,11.02.03.01@11.02.03.04@32.01,47
0.78,-0.58,-0.18,0.38,-0.63,-0.07,-0.57,-0.09,-0.23,0.36,-0.09,0.68,-0.19,0.36,-0.74,0.72,-0.49,0.29,-0.25,0.71,0.23,-0.02676,-0.53,-0.25,-0.05,0.6,0.27,0.1,0.75,-0.03,-0.17,-0.56,0.01,0.27,0.1,0.56,0.83,-0.47,0.45,-0.05,-0.1,-0.47,0.39,-0.93,-0.01,-0.7,-1.01,-0.48,-0.41,-0.44,0.63,0.54,0.56,0.32,-0.01,-0.09,-0.21,-0.01,0.17,0.41,0.24,-0.34,0.14,0.31,-0.31,0.12,-0.16,0.1,0.5,-0.09,-0.31,0.24,-0.31,0.38,-0.16,0.1,-0.4,10.03.01.01.11@10.03.04.03,48
-0.4,-1.03,0.06,-0.04,-0.56,-0.54,0.15,-0.56,0.05,-0.07,0.31,0.15,0.4,0.02,0.11,0.49,-0.28,-0.43,0.21,0.4,-0.01,0.17,-0.079801,-0.001349,-0.028098,-0.24,0.49,-0.01,0.62,-0.08,0.37,-0.33,-0.19,-0.63,-0.35,-0.44,-0.18,-0.069326,0.2,0.1,0.58,0.18,0.35,-0.42,-0.031524,-0.00879,-0.4,-0.44,-0.59,-0.48,-0.55,0.02,0.46,0.25,0.22,0.08,0.1,-0.1,0.22,-0.19,0.32,0.55,0.51,-0.48,-0.2,-0.07,0.03,-0.09,-0.18,-0.05,0.29,0.21,0.05,-0.03,0.33,0.03,0.19,01.01.09.06@01.07.01@01.20.17,49
-0.43,-0.47,0.16,0.01,-0.15,-0.42,0.33,-0.04,0.48,0.16,0.12,0.12,0.08,-0.15,0,-0.12,-0.03,-0.25,0.03,-0.17,0.33,-0.32,-0.079801,-0.59,-0.47,-0.22,0.19,-0.02,0.31,0.08,0.51,0,-0.03,-0.05,0.25,-0.2,-0.23,-0.39,0.37,-0.05,0.66,0.19,0.21,-0.25,-0.2,-0.09,-0.04,-0.77,-0.45,-0.47,0.04,-0.36,0.17,-0.05,-0.09,0.65,0.28,0.29,0.13,0.043893,0.41,-0.06,0.33,0.45,0.01,0.2,-0.23,-0.13,-0.53,-0.1,0.07,0.2,-0.06,-0.45,0.19,0.17,0.2,20.09.07,50
-0.86,-0.36,-0.58,-0.014223,-0.03,-0.25,-0.15,-0.02,0.35,0.02,0.23,0.13,-0.19,0.11,-0.87,0.21,0.08,0.11,0.39,-0.19,0.05,0.03,-0.47,-0.27,0.43,0.5,0.5,0.18,-0.24,-0.5,-0.45,-0.45,-0.2,0.23,0.41,0.4,0.51,0.5,0.63,0.03,0.07,-0.59,-0.45,-0.37,-0.34,-0.07,0.2,-0.04,0.12,0.2,-0.03,0.22,-0.02,-0.08,-0.5,0.23,-0.58,-0.1,0.3,0.01,0.07,0.067631,0.074214,-0.1,-0.25,-0.02,-0.2,-0.1,0.1,-0.23,0.02,0.37,0.34,-0.06,0.2,-0.18,0.08,20.01.27@32.05.05.01@32.07@34.11.03,51
0.21,0.55,0.03,0,0.04,-0.66,0.27,-0.05,0.34,0.33,0.06,0.04,0.04,-0.08,0.24,-0.15,-0.17,-0.06,0.12,0.09,0.04,-0.44,-0.079801,-0.18,0.03,0.15,-0.06,0.33,-0.14,0.21,-0.32,0.18,-0.55,0.21,-0.33,0.09,-0.38,0.34,-0.33,0.18,-0.19,0.04,-0.43,0.46,0.29,0.39,-0.64,-0.44,0.28,-0.16,0.25,-0.35,0.41,-0.26,-0.29,0.75,0.06,-0.05,0.014137,0.09,0.41,-0.01,-0.05,-0.31,-0.37,-0.12,0,0.05,-0.24,0.04,0.3,0.36,0.12,-0.39,0.42,-0.01,0.15,01.04,52
-0.42,-0.25,-0.15,0.55,-0.18,0.98,0.21,-0.06,0.11,-0.04,0.29,-0.27,0.05,-0.06,-0.35,-0.28,-0.15,-0.25,0.09,-0.18,0.13,-0.04,0.54,0.3,0.35,0.31,-0.14,0.19,-0.28,0.21,-0.72,0.19,-0.64,-0.2,-0.37,0.13,-0.11,0.32,-0.16,0.12,-0.69,0.1,-0.58,0.21,0.24,0.68,0.53,0.34,-0.08,-0.05,0.04,-0.36,-0.04,0.06,-0.19,-0.13,-0.17,-0.05,0.09,0.08,0.043775,0.02,-0.08,-0.02,-0.51,-0.02,-0.26,0.02,-0.01,-0.16,0.04,0.22,0.09,0.12,0.26,0.25,-0.01,01.03.07,53
5.54,-0.67,-0.197709,5.84,-0.19,-0.059714,-0.09,-0.15,-0.28,-0.07,0.05,0.26,-0.21,0.17,0.041087,-0.05,-0.28,-0.05,0.29,0.29,0.28,0.04,-0.3,-0.04,-0.08,-0.63,0.57,-1.15,0.31,-0.81,0.43,-0.84,0.78,0.140502,0.84,0.064247,1.01,-0.069326,0.28,-0.84,0.75,0.83,0.89,-0.78,-0.41,-0.81,1.33,-0.12,0.29,-0.22,-0.03,-0.22,-0.44,-0.57,-0.12,0.22,0.06,-0.57,0.22,0.37,0.14,-0.03,-0.33,0.18,0.21,0.45,-0.11,0.01,-0.86,-0.07,-0.03,0.18,0.23,-0.45,0.21,-0.09,0.14,01.04@01.05.02.04@01.05.02.07,54
5.55,3.84,4.42,4.62,-0.06,-0.22,-0.08,-0.05,0.17,-0.2,-0.01,-0.2,-0.17,0.07,-0.47,0.2,0.04,-0.17,0.27,0.69,0.2,-0.02676,-0.079801,-0.001349,-0.028098,-0.62,0.38,-0.83,0.36,-0.54,0.59,-0.58,0.27,-0.52,0.22,-0.35,0.79,-0.069326,0.78,-0.32,0.94,-0.11,0.66,-1.11,-0.031524,-0.00879,1.67,0.73,-0.54,-0.05,0.23,0.23,0.05,0.14,-0.16,-0.16,-0.54,-1.05,-0.05,-0.27,0.67,-1.05,0.14,0.37,-0.17,0.41,0,-0.06,0.06,0.35,-0.04,0.22,-0.02,-0.22,0.25,-1.37,0.24,01.05.02.04@01.05.02.07,55
0.82,0.9,-0.71,-0.86,0.87,0.25,-0.17,0.18,-0.13,-0.44,-0.13,-0.26,-0.45,-0.35,-0.06,0.52,0.16,0.19,-0.12,0.59,-0.39,-0.26,-0.079801,-0.001349,-0.028098,0.0015,0.004272,-0.067911,0.04498,-0.006114,-0.050426,0.02695,-0.074012,0.140502,-0.063761,0.064247,0.05678,-0.069326,-0.00603,-0.039449,0.059308,0.014616,0.154279,-0.029028,-0.031524,-0.00879,-0.43,-1.1,0.4,0.07,0.46,-0.04,0.51,-0.02,-0.24,0.29,0.41,0.55,0.17,0.043893,-0.13,-0.84,-0.06,-0.75,-0.62,-0.079652,-0.1,0.23,0.24,0.35,-0.1,0.03,0.27,0.23,0.27,0.24,-0.3,01.05.03.03.04@10.03.03@32.01.03@34.11.03.07@42.01@43.01.03.05@43.01.03.09,56
-0.47,-0.92,-0.2,0.39,-0.03,0.28,-0.37,-0.45,0.14,-0.25,-0.07,0.14,-0.02,0.28,-0.07,0.2,-0.17,0.05,-0.19,0.35,0.18,-0.02,0.62,0.83,0.6,0.1,-0.19,0.39,-0.46,0.26,-0.55,0.3,-0.26,-0.06,-0.19,-0.14,-0.21,0.36,0.08,0.18,-0.46,-0.26,-0.64,0.14,-0.1,-0.36,-0.33,0.08,-0.08,-0.2,-0.29,-0.19,0.05,0.24,0.05,0.82,-0.18,-0.4,0.14,0.15,0.14,0.067631,0.074214,-0.82,-0.21,-0.31,0.34,0.37,0.29,0.18,-0.43,0.36,0.31,-0.21,0.04,0.01,0.08,01.05@01.06,57
-0.42,0.1,-0.38,0.01,-0.08,-0.6,-0.2,-0.41,0.28,-0.36,0.14,0.2,0.06,0.18,-0.11,-0.09,0.12,0.16,0.38,0.19,-0.01,0.13,-0.079801,-0.88,-0.53,-0.21,0.66,0.07,0.57,0.15,0.86,-0.11,0.29,-0.12,0.44,-0.58,0.2,-0.34,0.37,-0.06,0.89,-0.19,0.34,-0.46,-0.6,-0.76,-0.48,-0.05,0.46,-0.04,0.32,-0.41,0.39,-0.09,-0.38,0.084818,-2.71,0.3,-0.13,0.53,0.96,0.87,0.46,-0.62,-0.76,-0.51,-0.21,0.05,0.37,0.15,0.46,0.56,0.62,-0.24,0.39,-0.13,-0.13,12.01.01,58
-0.2,-0.04,-0.09,0.2,-0.02,-0.22,0.23,-0.16,0.19,-0.2,0.27,0.01,-0.08,0.15,-0.15,0.13,-0.11,0.09,-0.15,-0.11,0.13,0,-0.079801,-0.001349,-0.028098,0.0015,0.004272,-0.067911,0.04498,-0.006114,-0.050426,0.02695,-0.074012,0.140502,-0.063761,0.064247,0.05678,-0.069326,-0.00603,-0.039449,0.059308,0.014616,0.154279,-0.029028,-0.031524,-0.00879,0.03,-0.95,-0.14,0.05,0.4,-0.08,0.38,0.3,0.07,-0.4,0.14,0.22,0.23,0.043893,0.01,-0.39,0.12,0.47,-0.6,-0.23,-0.45,-0.2,-0.08,0.04,0.3,0.29,-0.02,-0.08,0.19,0.41,-0.02,01.06@18.02.01@34.01.01.01,59
0.48,-0.49,0.19,2.62,-1.2,0.56,-0.71,-2.24,-1.68,-0.57,0.72,0.74,1.63,0.1,0.51,0.46,-0.71,0.86,-0.2,0.05,1.46,0.21,-0.3,-1.93,-2.69,-0.43,0.57,0.67,1.71,1.42,1.83,0.23,-0.46,-1.1,-1.43,-0.93,-0.28,0.15,0.72,1,1.02,0.41,1.22,-0.01,-0.58,-0.77,-0.98,-1.49,-0.83,-0.56,-0.38,0.09,1.23,1.23,1.25,0.34,0.01,-0.57,0.01,-0.25,0.043775,0.66,0.25,-1.2,-1.65,-1.2,-1.58,-1.15,-0.61,-0.49,0.39,1.16,1.31,1.3,1.6,1.23,0.88,01.05.03@10.03.03@32.01.03@43.01.03.05,60
-0.2,-0.06,-0.09,0.44,-0.45,-0.64,0.08,-0.21,-0.03,-0.15,0.15,-0.01,-0.01,0.27,0.05,0.15,0.17,0.1,0.22,0.67,-0.42,0.05,-0.079801,-0.001349,-0.028098,0.0015,0.004272,-0.067911,0.04498,-0.006114,-0.050426,0.02695,-0.074012,0.140502,-0.063761,0.064247,0.05678,-0.069326,-0.00603,-0.039449,0.059308,0.014616,0.154279,-0.029028,-0.031524,-0.00879,-0.3,-0.8,-0.51,-0.33,0.22,-0.12,0.18,0.17,0.01,0.51,0.19,0.13,0.01,0.043893,0.16,-0.1,0.58,0.08,-0.28,-0.09,-0.28,0.02,-0.1,-0.09,-0.12,0.32,0.35,-0.09,0.42,0.03,-0.18,02.11@02.13@02.45.15@20.01.01.01@20.01.15@20.03.22@20.09.04@34.01.01.03,61
-0.36,-0.217308,-0.197709,0.08,4.95,4.23,2.17,0.02,-0.68,-0.91,-0.7,-0.48,-1.04,-1.06,-1.18,-0.77,-1.25,-0.15832,-0.98,-0.69,-0.8,-0.84,-0.23,0.24,-0.01,0.0015,0.004272,-0.067911,0.04498,-0.006114,-0.050426,0.02695,-0.074012,0.140502,-0.063761,0.064247,0.05678,-0.069326,-0.00603,-0.039449,0.059308,0.014616,0.154279,-0.029028,-0.031524,-0.00879,0.59,0.48,0.06,0.7,0.48,-0.11,-0.2,-0.02,-0.65,-1.3,0.006365,0.06,0.21,-0.3,-0.11,0.14,-0.02,0.11,-0.21,-0.19,-0.37,-0.02,0.24,0.84,-0.09,0.28,-0.11,0.37,-0.26,-0.32,-0.26,34.11.03.07@40.01@41.01.01,62
0.58,0.48,0,0.03,-0.19,-0.35,0.47,0.28,0.46,0.05,0.1,-0.21,-0.33,-0.26,-0.35,0.13,0.13,0.23,0.02,-0.04,-0.08,-0.04,-0.079801,-0.3,-0.04,0.03,0.38,0.13,0.09,-0.25,0.02,0.05,0.2,0.28,0.7,0.17,-1.08,0.02,0.65,-0.27,0.35,-0.78,0.15,-0.04,-0.2,-0.25,0,-0.23,-0.01,-0.02,0.17,-0.22,-0.07,-0.02,-0.22,0.11,0.18,0.42,0.49,0.043893,-0.06,-0.4,-0.14,-0.22,-0.33,-0.26,-0.66,-0.01,0.31,-0.1,0.05,0.4,0.34,-0.06,0.43,0.16,-0.04,01.06.05@01.06.10@20.01.13,63
0.2,-0.217308,-0.197709,0.45,-0.47,-0.52,-0.15,0.29,0.06,-0.22,0.08,0.15,-0.37,0.61,-0.27,0.1,0.15,-0.15832,0.28,0.34,-0.06,-0.02676,0.22,0.08,0.21,-0.06,0.44,-0.48,-0.62,-0.57,0.33,-0.07,0.08,0.23,-0.34,0.12,0.55,-0.069326,0.52,-0.32,0.08,0.55,0.12,-0.3,-0.36,-0.44,-0.27,0.1,0.42,0.29,0.04,-0.33,-0.09,0.07,-0.02,-0.11,0.32,0.34,0.26,-0.29,0.043775,-0.43,-0.3,-0.65,-0.39,-0.24,-0.13,-0.17,0.04,-0.02,0.58,0.25,0.39,0.01,0.15,0.1,0.09,01.06.02.01,64
-0.64,-0.12,-0.27,-0.07,-0.29,-0.51,-0.4,-0.19,-0.24,0.15,0.32,0.35,0.03,0.16,-0.31,0.08,0,0,-0.08,0.39,0.26,0.29,-0.079801,-0.001349,-0.028098,-0.08,0.25,-0.22,0.17,-0.26,0.07,-0.24,-0.02,-0.18,0.07,-0.15,0.12,-0.069326,0.46,-0.29,0.55,-0.32,0.27,-0.22,-0.031524,-0.00879,-0.45,-0.24,-0.22,-0.15,0.25,0.07,0.52,0.33,-0.01,-0.19,-0.55,-0.4,0.06,0.16,0.043775,0.48,0.36,-0.09,0.06,-0.14,0.07,0.09,-0.21,-0.11,0.07,-0.03,0.17,-0.25,-0.02,0.06,0.32,20.01.27@32.07,65
0.15,-0.217308,-0.197709,0.43,-0.17,-0.41,-0.03,-0.76,-0.13,-0.19,0.06,0.84,0.04,0.42,-0.17,-0.08,-0.29,-0.15832,0.010549,0.69,0.16,-0.02676,-0.32,-0.6,-0.42,-0.11,-0.18,-0.27,-0.54,0.28,0,0.1,0.2,-0.21,0.15,-0.19,-0.33,-0.069326,0.07,0.15,0,1.05,0.26,0.72,0.04,0.14,0.1,-0.35,-0.83,-0.5,-0.32,-0.05,0,0.1,0.04,0.27,0.11,0.09,0.34,0.11,0.043775,0.4,0.49,-0.56,-0.47,-0.02,-0.01,-0.3,-0.32,-0.26,0.36,0.28,0.53,0.04,0.36,0.01,0.34,14.10@16.01@32.01.07,66
-0.04,0.38,-0.45,-0.1,-0.52,-0.28,-0.65,-0.13,-0.15,0.34,0.33,0.26,-0.05,-0.03,-0.43,-0.08,-0.05,0.25,0,0.84,0.04,0.31,-0.079801,-0.001349,-0.028098,0.0015,0.004272,-0.067911,0.04498,-0.006114,-0.050426,0.02695,-0.074012,0.140502,-0.063761,0.064247,0.05678,-0.069326,-0.00603,-0.039449,0.059308,0.014616,0.154279,-0.029028,-0.031524,-0.00879,-0.62,-0.92,-0.56,-0.12,0.52,0.25,0.54,0.39,0.16,-0.35,-0.15,0.08,0.48,0.22,0.043775,-0.01,0.09,-0.51,-0.09,-0.46,-0.28,-0.34,-0.22,-0.01,0.16,0.54,0.27,-0.13,0.59,0.29,0.2,11.02.01@11.02.03.01.07@11.02.03.04,67
-0.62,-0.217308,-0.197709,0.93,-0.23,0.41,0.11,0.09,-0.49,-0.31,-0.13,0.43,-0.31,0.59,-0.36,0.43,-0.1,0.04,-0.27,-1.19,-0.06,1.34,-0.079801,-0.001349,-0.028098,0.0015,0.004272,-0.067911,0.04498,-0.006114,-0.050426,0.02695,-0.074012,0.140502,-0.063761,0.064247,0.05678,-0.069326,-0.00603,-0.039449,0.059308,0.014616,0.154279,-0.029028,-0.031524,-0.00879,0.81,-0.25,-0.86,-0.77,-0.57,-0.85,-0.74,-0.3,0.03,0.93,0.54,0.53,0.26,0.12,0.043775,0.08,1.03,0.5,-0.01,-0.58,-0.43,-0.92,-0.75,-0.56,0.31,0.41,0.12,0.04,0.62,0.76,0.49,20.01.27,68
-0.07,-0.6,-0.42,0.03,0,0.25,0.29,0.21,-0.04,-0.24,-0.24,0.16,-0.13,0.02,0.03,-0.26,-0.21,-0.13,0,0.37,0,-0.07,-0.079801,-0.001349,-0.028098,0.0015,0.004272,-0.067911,0.04498,-0.006114,-0.050426,0.02695,-0.074012,0.140502,-0.063761,0.064247,0.05678,-0.069326,-0.00603,-0.039449,0.059308,0.014616,0.154279,-0.029028,-0.031524,-0.00879,-0.01,-0.38,-0.55,-0.67,-0.02,-0.34,-0.02,-0.08,0.09,0.66,0.38,0.31,0.21,0.01,0.043775,0.14,0.26,0.86,-0.18,0.1,-0.03,-0.17,-0.06,-0.15,-0.22,0.45,0.16,-0.44,0.5,-0.63,-0.18,01.04@14.07.03@20.09.18.09.01@42.04.03,69
