g1,g1_bkg,r1,r1_bkg,g2,g2_bkg,r2,r2_bkg,f2,g3,g3_bkg,r3,r3_bkg,f3,g4,g4_bkg,r4,r4_bkg,f4,g5,g5_bkg,r5,r5_bkg,f5,g6,g6_bkg,r6,r6_bkg,g7,g7_bkg,r7,r7_bkg,f7,g1_ratio,g2_ratio,g3_ratio,g4_ratio,g5_ratio,g6_ratio,g7_ratio,r1_ratio,r2_ratio,r3_ratio,r4_ratio,r5_ratio,r6_ratio,r7_ratio,g1dashbkg,g2dashbkg,g3dashbkg,g4dashbkg,g5dashbkg,g6dashbkg,g7dashbkg,r1dashbkg,r2dashbkg,r3dashbkg,r4dashbkg,r5dashbkg,r6dashbkg,r7dashbkg,classification
-0.115582,1.25517,-0.212907,0.525895,0.275695,1.67075,0.939891,2.135058,-0.059171,-0.159409,0.700555,-0.273149,0.681294,-0.108052,0.086715,0.68081,-0.058609,0.652652,-0.051875,-0.17263,0.327369,-0.467225,-0.491026,-0.067701,0.066628,2.13266,-0.143609,3.508986,0.146422,0.160818,-0.168869,0.18864,-0.101507,-0.162978,-2.230363,0.697263,0.622063,1.857392,1.004937,0.447926,0.003373,3.515654,-0.742022,-0.634114,-1.088366,-0.669393,-0.513431,-0.205327,0.150132,-0.23817,0.03916,-0.203337,-0.042853,0.133899,-0.230931,0.776243,-0.354957,-0.110553,-0.430047,-0.425206,-0.203106,10.03.01.01.11@20.09.14@42.04.05
-0.025189,-0.654747,0.154056,-0.652325,-0.110989,0.323571,-0.133299,0.716516,-0.059171,0.857306,0.005861,0.641311,0.019897,-0.108052,-0.041624,-0.792177,-0.28944,-0.419008,-0.051875,0.02284,0.114795,-0.364015,-0.004493,-0.067701,0.225723,0.714428,-0.192723,1.761407,0.132774,-0.125255,-0.226625,0.031885,-0.101507,-1.206502,0.06036,0.139143,1.977123,2.683914,1.280354,0.599699,1.612632,-0.2465,-0.337181,-1.269754,-1.309006,-0.714971,-0.549894,0.020312,-0.136782,0.889663,0.015469,0.013879,0.190945,0.150552,0.175524,-0.192761,0.664383,-0.267658,-0.373129,-0.3353,-0.241136,01.01.09.06.01@01.01.09.07.01@01.03.01.03@01.03.04.03@01.04@02.07
-0.603614,0.303322,-0.659503,-0.028562,-0.106128,1.510752,-0.104657,1.926039,-0.059171,-0.232068,0.471535,-0.118318,0.284456,-0.108052,-0.448383,0.648339,-0.429572,0.629355,-0.051875,-0.640564,0.404389,-0.709955,-0.615194,-0.067701,-0.400261,1.761534,-0.312929,2.853215,-0.077895,0.113139,0.206875,0.068059,-0.101507,1.92407,0.010561,-0.977097,-0.038094,0.541079,-0.179358,-0.529117,-1.791569,-0.196998,0.950948,-0.185427,-0.552526,-0.250079,0.033514,-0.634149,-0.222856,-0.289879,-0.509423,-0.687759,-0.494937,-0.092586,-0.66395,-0.261928,-0.152642,-0.492856,-0.666649,-0.543891,0.206317,14.04
-0.507639,-0.782282,-0.421189,-0.646025,-0.397782,-0.066823,-0.404505,0.365365,-0.059171,-0.541757,-0.240971,-0.485057,-0.149586,-0.108052,-0.628015,-0.877781,-0.582385,-0.523845,-0.051875,-0.466206,0.287319,-0.561731,0.107005,-0.067701,-0.31416,1.686425,-0.133026,2.729614,-0.551094,-0.423248,-0.476355,-0.081461,-0.101507,-0.732173,0.259553,-0.511997,0.100887,1.704332,-0.37215,-0.424773,0.808002,-0.395006,0.325285,-0.297599,-1.056846,-0.10423,-0.075875,-0.460614,-0.39623,-0.537606,-0.582016,-0.499979,-0.404155,-0.523523,-0.404569,-0.438234,-0.488468,-0.562952,-0.587271,-0.352295,-0.485761,11.04.03.01@14.10
-0.644623,-0.956476,-0.632184,-0.677528,-0.689436,-0.607614,-0.680187,-0.339726,-0.059171,-0.812576,-0.74736,-0.760889,-0.571226,-0.108052,-0.691551,-0.777418,-0.598719,-0.602472,-0.051875,-0.624668,-0.76015,-0.354814,0.631549,-0.067701,-0.610429,-0.611023,0.420792,-0.006772,-0.63546,-0.480463,0.21311,-0.180337,-0.101507,1.212576,0.458746,-0.093407,-1.115192,-1.265024,-1.281027,-1.155183,-1.296413,-0.593014,-0.116359,1.011071,1.118033,3.396134,2.977901,-0.587495,-0.649057,-0.766338,-0.654827,-0.575598,-0.584578,-0.604483,-0.616292,-0.65952,-0.731116,-0.573856,-0.42775,0.425604,0.248115,14.04@14.07.11.01@14.13.04@16.01@20.09.13@20.09.14
-0.722991,-0.944034,-0.717822,-1.005161,-0.683846,-0.591614,-0.68869,-0.735468,-0.059171,-0.803684,-0.841513,-0.743248,-0.552624,-0.108052,-0.697462,-0.620968,-0.647723,-0.512196,-0.051875,-0.592876,0.114795,-0.413258,1.123151,-0.067701,-0.578339,-0.332678,-0.505043,0.044729,-0.627272,-0.566285,-0.483575,-0.329858,-0.101507,2.398399,-0.039237,-0.093407,-0.177074,-0.71401,-0.564942,-0.699862,-2.039148,-0.147496,-0.116359,-0.073255,0.393073,0.105427,0.297871,-0.66794,-0.644643,-0.747343,-0.672432,-0.615184,-0.566559,-0.586805,-0.692466,-0.636013,-0.714724,-0.631491,-0.537245,-0.51374,-0.458009,02.13.03@12@42.16
-0.266736,-0.916038,-0.294476,-1.005161,-0.346743,-1.039607,-0.443888,-0.721534,-0.059171,-0.544044,-0.849147,-0.687417,-0.672503,-0.108052,-0.470546,-0.76561,-0.563901,-0.587911,-0.051875,-0.264528,-0.532171,-0.299354,0.722774,-0.067701,-0.250658,-0.120606,-0.288508,0.446431,-0.411392,-0.613964,-0.21678,-0.426323,-0.101507,0.121619,0.956729,3.022764,2.255084,1.03087,0.013434,-0.56706,-0.3061,-0.939529,-1.846132,-1.344535,-0.773166,-0.359465,0.088209,-0.206635,-0.270184,-0.476927,-0.428135,-0.226428,-0.24677,-0.358783,-0.265698,-0.389862,-0.644194,-0.538919,-0.380021,-0.327077,-0.165761,10.03.01.01.11@14.07.05@14.10@14.13.01.01@16.01@16.19.03
-0.074358,0.80102,-0.173964,1.017345,-0.096406,1.939545,-0.206023,1.259965,-0.059171,-0.255695,1.296007,-0.320678,0.813574,-0.108052,-0.254397,0.8225,-0.27504,0.617706,-0.051875,-0.25956,0.444439,-0.341881,0.074062,-0.067701,-0.042298,2.088479,-0.231797,0.920235,-0.224792,0.33723,-0.324089,0.280282,-0.101507,0.169052,0.259553,0.046123,-0.003349,0.265572,0.219997,0.04952,-0.367994,-0.395006,-0.263574,-0.222818,-0.394926,-0.45062,-0.376695,-0.13164,-0.245907,-0.399892,-0.322505,-0.301794,-0.150514,-0.268343,-0.206907,-0.310299,-0.418153,-0.331969,-0.358326,-0.307616,-0.378181,16.09@30.01.05.05.01@40.01@42.04@43.01.03.05
0.025267,-0.119721,0.057375,-0.50111,0.774909,1.849947,0.986883,2.962773,-0.059171,1.239399,1.499581,1.630905,1.39643,-0.108052,1.152055,0.739848,1.141327,0.879797,-0.051875,-0.09315,0.2904,-0.21977,-0.404869,-0.067701,1.090123,2.304969,0.300314,3.721854,1.543934,0.132211,0.238706,0.087352,-0.101507,-0.68474,-0.786212,-1.116627,-0.385545,0.051288,1.638397,1.405997,0.746108,0.694038,1.17177,0.113697,-0.268846,-0.769664,-0.677514,0.034046,0.640092,1.131587,1.13176,-0.119089,0.981294,1.579918,0.073373,0.756578,1.549134,1.114462,-0.184766,0.00623,0.236809,12.01.01
-0.494756,-0.645415,-0.528333,-0.59562,-0.073317,2.25314,0.050191,2.614408,-0.059171,-0.093864,1.016094,0.063288,0.949987,-0.108052,-0.274872,0.480082,-0.199171,0.646828,-0.051875,-0.502965,0.401308,-0.569938,-0.501163,-0.067701,-0.326138,1.801298,-0.183768,3.306418,0.08538,0.237104,0.34503,0.273047,-0.101507,0.927979,-0.885808,-1.070117,-0.594015,0.051288,-0.193129,-0.443744,-1.110729,0.842544,1.098163,0.338041,-0.268846,-0.240963,-0.057643,-0.457126,-0.246642,-0.202818,-0.318375,-0.546924,-0.422175,0.062674,-0.514141,-0.161343,-0.033367,-0.255642,-0.534438,-0.449601,0.321434,20.03
1.282599,-0.847605,2.045062,-0.803541,0.980282,-0.076423,0.824427,0.448972,-0.059171,0.905067,-0.609948,0.52965,-0.389342,-0.108052,0.556799,-0.936819,0.3706,-0.584999,-0.051875,2.419885,0.031613,1.842437,0.099403,-0.067701,2.223674,1.346226,1.117068,2.420612,1.218129,0.055924,0.707648,0.48527,-0.101507,-1.775698,0.110158,0.697263,0.274612,0.112512,1.101333,0.334096,2.974312,-0.296002,-0.742022,-0.409771,-0.300366,-0.687624,-0.476968,1.361715,0.994934,1.003106,0.642296,2.46974,2.174915,1.25172,2.086507,0.79636,0.591049,0.428409,1.880845,0.935158,0.669871,12.01.01
-0.398352,-1.805674,-0.374883,-0.866547,-0.069672,1.734749,0.078833,1.984564,-0.059171,-0.022475,0.392651,-0.172073,0.284456,-0.108052,-0.208802,0.05206,-0.240437,0.166328,-0.051875,-0.473161,0.271915,-0.548301,-0.475822,-0.067701,-0.297663,1.514117,-0.108334,3.224017,0.064288,0.184657,0.137633,0.260989,-0.101507,0.45365,-1.085002,0.604243,0.170377,0.23496,-0.275754,-0.254027,-0.677467,1.090055,-0.705218,-0.334989,-0.363406,-0.177155,-0.212611,-0.277923,-0.203238,-0.064048,-0.21883,-0.505815,-0.378609,0.046533,-0.351052,-0.081327,-0.208505,-0.26165,-0.514785,-0.366822,0.106616,11.02.03.01@11.02.03.04@32.01
-0.563248,0.216225,-0.602927,0.28017,-0.11342,2.137942,-0.029023,2.533587,-0.059171,-0.555476,0.815065,-0.516189,0.642024,-0.108052,-0.558357,0.291162,-0.53897,0.268252,-0.051875,-0.605047,0.44752,-0.670163,-0.344053,-0.067701,-0.543989,1.496444,-0.409257,2.945915,-0.469208,0.008246,-0.269286,0.135585,-0.101507,1.212576,-0.636817,-0.605017,0.205122,0.847198,-0.441004,-0.661919,-1.296413,0.49603,0.435696,-0.37238,-0.710126,-0.040422,0.224945,-0.587059,-0.278277,-0.661338,-0.596361,-0.655024,-0.62632,-0.485348,-0.616488,-0.234804,-0.603429,-0.578529,-0.653122,-0.648598,-0.300407,10.03.01.01.11@10.03.04.03
-0.462121,-0.595645,-0.414021,-0.041163,-0.46948,-0.383618,-0.464475,0.239953,-0.059171,-0.175161,-0.233337,-0.175809,-0.139251,-0.108052,-0.572711,-1.19068,-0.433226,-0.838354,-0.051875,-0.177597,-0.236415,0.211224,0.616345,-0.067701,-0.32433,-1.00424,-0.374254,0.384631,-0.389308,-0.44232,-0.058935,-0.004289,-0.101507,-0.257844,0.408948,-0.186427,-1.149937,-1.418084,0.164914,-0.671405,0.127162,-0.543512,-0.042752,1.048462,1.370193,-0.432389,0.243176,-0.427477,-0.444294,-0.157704,-0.502033,-0.161974,-0.27551,-0.354428,-0.416092,-0.488639,-0.168171,-0.384485,0.154695,-0.40876,-0.060921,01.01.09.06@01.07.01@01.20.17
-0.219286,-0.931592,-0.110801,-0.475907,-0.456113,-1.359602,-0.297097,-0.816289,-0.059171,-0.511271,-0.925487,-0.423415,-0.649767,-0.108052,-0.418198,-0.638679,-0.324473,-0.488899,-0.051875,-0.132393,-0.821765,0.218436,0.155151,-0.067701,0.062108,-0.076424,1.333874,0.29193,-0.357546,-0.425632,0.196045,-0.156221,-0.101507,-0.779606,-1.234397,-0.605017,-0.767741,-1.265024,-0.909214,-0.823178,0.869897,1.337565,0.435696,0.524994,1.118033,0.779976,0.580459,-0.157365,-0.356013,-0.43498,-0.383579,-0.067577,0.066633,-0.323427,-0.096944,-0.2339,-0.372212,-0.298589,0.20855,1.324108,0.226873,20.09.07
-0.48488,0.390419,-0.523683,0.544797,-0.296918,2.409938,-0.378324,1.683577,-0.059171,-0.278814,1.385071,-0.175186,0.993391,-0.108052,-0.44205,0.421045,-0.442683,0.355616,-0.051875,-0.529045,1.094486,-0.542332,0.494712,-0.067701,-0.427154,1.310881,-0.364756,0.872168,-0.36499,0.370605,-0.330652,0.096999,-0.101507,0.595948,0.359149,-1.116627,0.170377,0.143124,-0.496088,-0.396315,-0.801256,-0.49401,1.17177,-0.334989,-0.331886,0.023387,-0.103222,-0.519694,-0.484266,-0.433133,-0.486166,-0.630663,-0.498815,-0.416685,-0.544806,-0.518701,-0.285721,-0.485513,-0.606414,-0.438088,-0.358994,20.01.27@32.05.05.01@32.07@34.11.03
1.302996,-1.068459,1.79803,-0.99256,0.467701,-1.206005,0.796232,-0.746616,-0.059171,0.341327,-0.905129,0.026551,-0.676636,-0.108052,0.796801,-0.485182,0.28205,-0.357854,-0.051875,2.250991,-0.747826,1.732264,0.727842,-0.067701,2.705704,-0.933549,2.931835,0.027562,0.375701,-0.4304,0.25938,-0.218923,-0.101507,-1.396234,-1.234397,1.022833,1.455946,0.265572,-0.027878,-0.016881,2.045894,1.337565,-0.962844,-1.04541,-0.394926,-0.341234,-0.349347,1.397905,0.564318,0.448291,0.856165,2.361385,2.779139,0.43417,1.843337,0.864848,0.098203,0.31937,1.704478,2.959396,0.301905,01.04
-0.219715,1.703098,-0.363452,1.36388,-0.619682,-0.518015,-0.65244,-0.459563,-0.059171,-0.69114,-0.317311,-0.66853,-0.323202,-0.108052,-0.314344,0.264595,-0.259135,-0.052081,-0.051875,-0.208892,1.359434,-0.205346,-0.075445,-0.067701,-0.359132,-0.155951,-0.071702,-0.837644,-0.493278,-0.113336,-0.506546,-0.259921,-0.101507,0.548516,0.807334,-0.046897,-0.698251,-0.897681,-0.730192,-0.320428,-0.739362,-0.840524,-0.153163,0.450213,0.613713,0.360662,-0.167032,-0.342454,-0.585544,-0.684818,-0.343153,-0.325394,-0.35443,-0.497134,-0.40867,-0.621773,-0.661018,-0.26432,-0.203143,-0.005557,-0.491928,01.03.07
-0.654929,-2.147841,-0.705422,-1.200481,-0.713011,-0.486016,-0.755821,-0.359234,-0.059171,-0.751858,-0.078113,-0.718964,0.081903,-0.108052,-0.547803,0.677858,-0.544773,0.687597,-0.051875,-0.485331,0.650852,-0.641066,-0.485958,-0.067701,-0.374725,1.235772,-0.200592,1.984575,-0.612136,0.003478,-0.507202,0.005357,-0.101507,6.287899,2.749468,0.557733,0.969515,1.520661,-0.468546,-0.737806,-3.400828,-1.880067,-0.668414,-0.821067,-0.993806,-0.003959,0.370797,-0.514462,-0.682163,-0.77267,-0.613966,-0.549461,-0.442019,-0.63241,-0.673911,-0.734337,-0.755705,-0.616582,-0.608966,-0.361066,-0.530301,01.04@01.05.02.04@01.05.02.07
-0.654929,-0.247257,-0.67384,-0.223882,-0.496458,1.350755,-0.478349,2.137845,-0.059171,-0.592567,0.329034,-0.472396,0.191447,-0.108052,-0.679519,-0.322828,-0.616988,-0.072466,-0.051875,-0.609517,0.432116,-0.678122,-0.232555,-0.067701,-0.605232,0.656992,-0.441005,2.066976,-0.554816,-0.18247,-0.301446,-0.141751,-0.101507,1.92407,1.454712,-1.395687,-0.246564,1.490049,-0.675109,-0.823178,-1.791569,-1.236541,1.687022,0.001526,-0.962286,0.260391,0.580459,-0.647665,-0.604426,-0.649466,-0.67591,-0.658323,-0.644795,-0.553242,-0.672348,-0.656582,-0.510899,-0.633271,-0.672519,-0.610498,-0.294583,01.05.02.04@01.05.02.07
0.190807,0.300211,0.293169,0.645607,0.0973,1.501152,0.440889,1.998499,-0.059171,0.304743,0.306132,0.319611,0.311325,-0.108052,-0.178617,0.043204,-0.124591,0.335231,-0.051875,-0.103582,0.09631,-0.232703,-0.425142,-0.067701,-0.00162,1.187172,-0.253776,2.245511,0.933763,-0.09188,1.829628,-0.033229,-0.101507,-0.969338,-1.632783,-0.418977,-0.385545,0.143124,0.991166,-0.557575,1.17937,2.080095,0.214874,0.113697,-0.331886,-0.669393,0.069977,0.172699,-0.016866,0.284723,-0.187098,-0.11376,-0.062925,0.973994,0.275526,0.283265,0.299655,-0.154614,-0.195997,-0.435622,1.914925,01.05.03.03.04@10.03.03@32.01.03@34.11.03.07@42.01@43.01.03.05@43.01.03.09
-0.392555,1.631554,-0.555652,1.118155,-0.627216,-0.143621,-0.702116,-0.437268,-0.059171,-0.579103,0.178899,-0.555831,-0.017306,-0.108052,-0.39329,0.264595,-0.450635,-0.06373,-0.051875,-0.451056,0.740195,-0.581129,-0.374461,-0.067701,-0.279358,0.224011,-0.386736,-0.597309,-0.350598,0.511258,-0.379876,0.405686,-0.101507,2.066369,1.604107,-0.418977,0.587318,0.755363,-0.082962,-0.159169,-1.853464,-1.335545,0.214874,-0.596724,-0.678606,-0.313888,-0.276421,-0.512936,-0.621837,-0.619918,-0.42444,-0.521802,-0.293529,-0.416942,-0.594807,-0.67376,-0.575821,-0.461702,-0.558685,-0.342975,-0.454241,01.05@01.06
3.133385,0.505512,3.343579,2.182964,3.216051,1.302756,3.561778,1.140128,-0.059171,2.990324,1.720967,4.332362,1.749864,-0.108052,1.950797,0.530264,2.692237,0.576937,-0.051875,3.550974,0.321208,3.941701,0.302125,-0.067701,1.5256,1.801298,0.6783,0.597499,3.367746,0.387293,0.927515,0.041532,-0.101507,-0.921905,-0.885808,-1.488707,-1.254173,-0.867069,0.839687,1.595714,1.117475,0.842544,1.87104,1.198024,0.582193,-0.642047,-0.695746,3.146111,3.14507,2.926886,1.96963,3.601496,1.446836,3.435608,3.302943,3.505369,4.319643,2.743365,4.01486,0.637485,0.962462,12.01.01
-0.192662,1.637775,-0.338264,1.697814,-0.327056,-0.329218,-0.336927,-0.42612,-0.059171,-0.211236,0.636939,0.082797,0.313392,-0.108052,0.028245,0.323633,0.252175,-0.014224,-0.051875,-0.289613,0.546105,-0.238671,-0.037435,-0.067701,0.016459,0.506774,0.587399,-0.24024,-0.173428,-0.006058,0.135992,-0.091107,-0.101507,0.690814,-0.23843,-1.674747,-1.219427,-0.775234,-0.68888,-0.595518,-0.863151,0.050512,2.275881,1.160634,0.456113,0.287738,0.124672,-0.310407,-0.304761,-0.285394,0.005254,-0.340873,-0.009551,-0.178415,-0.393631,-0.305778,0.05334,0.262181,-0.241173,0.612541,0.154925,01.06@18.02.01@34.01.01.01
0.8184,1.298718,0.710508,1.647409,0.154659,-0.24922,0.084427,-0.242184,-0.059171,0.100231,0.611492,-0.005619,0.476675,-0.108052,0.312364,0.367911,0.227029,0.195449,-0.051875,0.340508,0.435197,0.138107,-0.199613,-0.067701,0.704363,0.378647,0.256899,-0.391308,0.225081,0.06546,-0.051059,-0.13934,-0.101507,-0.400143,-0.039237,0.139143,-0.038094,0.0819,0.495415,0.210779,0.312846,-0.147496,-0.337181,-0.185427,-0.268846,-0.550891,-0.440505,0.739956,0.175145,0.040689,0.294542,0.312044,0.691385,0.225364,0.665184,0.104924,-0.055582,0.220123,0.161842,0.290747,-0.033512,01.05.03@10.03.03@32.01.03@43.01.03.05
-0.440221,0.287769,-0.371589,1.420586,-0.369103,0.509168,-0.415694,0.465694,-0.059171,-0.18075,0.163631,-0.048789,0.141842,-0.108052,-0.408488,-0.142764,-0.336509,-0.095763,-0.051875,-0.52358,-0.402778,-0.337156,0.033518,-0.067701,-0.563424,-0.460805,-0.24265,-0.195606,-0.354569,-0.153863,1.104393,0.027062,-0.101507,-0.68474,0.359149,-0.930587,-0.663506,-1.173189,-0.922985,-1.088782,0.746108,-0.49401,0.877341,0.412822,0.960433,0.816438,2.048094,-0.467154,-0.411434,-0.204664,-0.410095,-0.501755,-0.54489,-0.34956,-0.418631,-0.457672,-0.065504,-0.341092,-0.349393,-0.229497,1.149186,02.11@02.13@02.45.15@20.01.01.01@20.01.15@20.03.22@20.09.04@34.01.01.03
-0.496689,1.336046,-0.654659,0.878731,-0.656382,-0.322819,-0.732325,-0.437268,-0.059171,-0.700031,0.346847,-0.692813,0.176979,-0.108052,-0.567012,0.093386,-0.554015,-0.110324,-0.051875,-0.544195,0.653933,-0.652506,-0.204681,-0.067701,-0.435741,0.232848,-0.418212,-0.21964,-0.554071,0.013013,-0.624355,-0.134517,-0.101507,4.532881,2.550275,0.232163,-0.003349,1.67372,-0.413462,-0.073796,-2.905671,-1.781063,-0.410788,-0.222818,-1.025326,-0.067768,-0.322,-0.597959,-0.637532,-0.762909,-0.59071,-0.609855,-0.451827,-0.573483,-0.687193,-0.704275,-0.73845,-0.565178,-0.649038,-0.404922,-0.632742,34.11.03.07@40.01@41.01.01
0.369445,0.480627,0.515401,1.382782,0.442181,1.251556,0.480049,0.819632,-0.059171,0.168571,0.112737,0.215836,0.164578,-0.108052,-0.034447,-0.169331,0.214348,0.023634,-0.051875,0.00297,-0.33192,0.304735,0.23624,-0.067701,-0.108286,0.413993,-0.051894,0.30223,0.234014,-0.058505,0.619044,0.075294,-0.101507,-1.064204,-0.686615,-0.511997,-1.219427,-1.173189,-0.22067,-0.481688,1.365053,0.545532,0.325285,1.160634,0.960433,-0.222732,-0.02118,0.341438,0.350236,0.163365,-0.023001,0.030374,-0.130669,0.24791,0.476703,0.418432,0.207125,0.220123,0.288949,-0.076549,0.63561,01.06.05@01.06.10@20.01.13
-0.263086,-0.51788,-0.312495,-0.179777,-0.319035,0.598767,-0.191255,0.947831,-0.059171,0.026302,0.558054,0.018872,0.540748,-0.108052,0.205133,0.669002,0.173297,0.804082,-0.051875,0.270964,0.897316,-0.138943,-0.567047,-0.067701,0.015781,1.739443,-0.08337,2.660947,0.067266,0.203729,-0.392346,0.169348,-0.101507,0.406217,-1.085002,-0.279447,-0.107584,0.908422,0.399019,1.206794,-0.615573,1.090055,0.06766,-0.110646,-0.741646,-0.523545,-0.650167,-0.230834,-0.367784,-0.030543,0.16196,0.202928,-0.073874,0.047558,-0.309449,-0.270065,-0.036818,0.117983,-0.08548,-0.296652,-0.433684,01.06.02.01
-0.286919,-0.41523,-0.160014,0.116353,-0.214769,2.157142,-0.193045,2.60326,-0.059171,0.210998,0.135639,0.26295,0.201782,-0.108052,-0.392023,-0.254935,-0.375196,0.160504,-0.051875,-0.401133,-0.128588,-0.47593,-0.422608,-0.067701,-0.345121,0.992773,-0.3634,2.135643,-0.132733,-0.280212,-0.047778,-0.235805,-0.101507,-1.064204,0.06036,-0.511997,0.170377,0.38802,0.219997,-0.329914,1.365053,-0.2465,0.325285,-0.334989,-0.457966,-0.45062,-0.157917,-0.262227,-0.382007,0.205049,-0.384883,-0.399237,-0.399593,-0.106934,-0.164914,-0.406137,0.252204,-0.40073,-0.445871,-0.537587,-0.016382,20.01.27@32.07
-0.52138,-0.101058,-0.587427,-0.148274,-0.592704,0.37477,-0.567856,0.513071,-0.059171,-0.531087,0.308677,-0.490868,0.334061,-0.108052,-0.36015,0.480082,-0.314801,0.588585,-0.051875,-0.437643,0.610802,-0.579637,-0.445414,-0.067701,-0.372013,1.721771,-0.207104,2.980249,-0.400474,0.041621,-0.332621,0.03912,-0.101507,1.639473,-0.138834,-0.372467,-0.3508,0.908422,-0.344608,-0.415287,-1.605886,-0.048492,0.178071,0.076307,-0.741646,-0.122461,-0.084991,-0.52231,-0.626742,-0.583511,-0.406183,-0.497441,-0.464372,-0.417966,-0.587581,-0.615218,-0.544978,-0.370911,-0.550007,-0.447134,-0.352827,14.10@16.01@32.01.07
-0.412094,-0.340575,-0.314627,-0.053764,-0.350631,1.360355,-0.278972,2.165714,-0.059171,0.035194,0.232337,0.141741,0.290657,-0.108052,-0.47899,-0.476326,-0.418396,-0.107412,-0.051875,-0.46099,0.259592,-0.532882,0.051256,-0.067701,-0.366589,1.425753,-0.450773,2.375978,-0.322807,-0.397025,-0.412692,-0.19963,-0.101507,-0.969338,-0.188632,-0.744547,-0.316055,1.000258,0.646894,0.059006,1.17937,0.00101,0.619715,0.076307,-0.773166,-0.587353,-0.38581,-0.394558,-0.458027,0.01246,-0.458129,-0.492366,-0.443616,-0.290633,-0.315504,-0.457446,0.116968,-0.424985,-0.552049,-0.645035,-0.402506,11.02.01@11.02.03.01.07@11.02.03.04
-0.446662,-2.079408,-0.468852,-0.853946,-0.218172,1.949145,-0.13218,3.004576,-0.059171,-0.079637,0.942299,0.196742,0.685428,-0.108052,-0.049856,0.940575,0.786053,0.786609,-0.051875,-0.158721,0.589236,0.12219,-0.463152,-0.067701,-0.304895,2.300551,1.443498,2.990549,-0.114619,0.127443,1.28521,0.282694,-0.101507,1.544607,-0.138834,-1.488707,-2.470251,-1.632368,-1.267256,-0.984438,-1.543991,-0.048492,1.87104,4.712739,1.811472,3.177361,1.236793,-0.30779,-0.3695,-0.180393,-0.12059,-0.210696,-0.426509,-0.132042,-0.446171,-0.377205,0.132929,0.753744,0.172051,1.219401,1.301649,20.01.27
-0.578493,-0.21615,-0.535502,0.204562,-0.528054,-0.191621,-0.537423,-0.044312,-0.059171,-0.569957,-0.230793,-0.545038,-0.068978,-0.108052,-0.610706,-0.479278,-0.547352,-0.459778,-0.051875,-0.626903,-0.476717,-0.562974,-0.189477,-0.067701,-0.664214,-0.902622,-0.670293,-0.65911,-0.525287,-0.24922,-0.366421,-0.136928,-0.101507,-0.210411,0.259553,-0.000387,-0.663506,-0.254831,-0.523629,-0.652433,0.065268,-0.395006,-0.189966,0.412822,-0.048207,0.050734,0.215829,-0.572234,-0.518107,-0.567945,-0.593536,-0.601228,-0.623811,-0.51558,-0.546173,-0.53927,-0.559213,-0.531576,-0.558685,-0.624477,-0.363106,01.04@14.07.03@20.09.18.09.01@42.04.03
-0.490677,1.298718,-0.597696,0.721215,-0.592704,0.339571,-0.6869,-0.016443,-0.059171,-0.47672,0.606403,-0.480698,0.396067,-0.108052,-0.434662,0.598157,-0.484378,0.32067,-0.051875,-0.594367,0.114795,-0.660215,-0.394733,-0.067701,-0.311449,0.930918,-0.241565,0.267897,-0.409407,0.253792,-0.494732,-0.028405,-0.101507,1.449741,2.351082,-0.139917,0.865279,1.153318,-0.427233,-0.073796,-1.482096,-1.682059,-0.079555,-0.783676,-0.836206,-0.049537,-0.322,-0.589239,-0.624044,-0.55792,-0.4916,-0.616707,-0.362414,-0.449992,-0.624886,-0.692521,-0.54088,-0.526013,-0.637807,-0.265405,-0.512485,10.01.03.03@10.01.09.05@11.02.03.04@34.11.03.07
-0.581284,-0.26281,-0.540152,0.488091,-0.54847,0.067575,-0.582401,-0.063821,-0.059171,-0.495266,-0.210435,-0.417188,-0.184722,-0.108052,-0.5725,-0.390722,-0.572713,-0.334557,-0.051875,-0.665153,-0.482879,-0.624651,0.013246,-0.067701,-0.614723,-0.668459,-0.650213,-0.442808,-0.431739,-0.315971,-0.447149,-0.24304,-0.101507,0.026753,0.408948,-0.744547,0.622063,0.847198,-0.317066,-0.206598,-0.244205,-0.543512,0.619715,-0.634114,-0.710126,-0.149808,-0.249074,-0.571798,-0.558569,-0.492493,-0.560716,-0.639799,-0.585947,-0.411817,-0.55965,-0.583121,-0.414271,-0.567403,-0.642402,-0.621462,-0.432313,11.06.02@12
-0.660297,-0.561429,-0.63199,-0.148274,-0.587114,0.064375,-0.602764,0.095034,-0.059171,-0.637027,-0.207891,-0.538812,-0.149586,-0.108052,-0.634136,-0.337588,-0.587328,-0.223896,-0.051875,-0.682539,-0.328839,-0.60003,-0.199613,-0.067701,-0.609073,-0.226642,-0.587261,-0.329507,-0.541913,-0.215845,-0.401535,-0.098342,-0.101507,0.738247,0.458746,-1.023607,-0.177074,-0.683398,-0.592484,-0.642947,-0.925045,-0.593014,1.024555,-0.073255,0.361553,0.141889,0.197598,-0.631096,-0.597315,-0.639968,-0.628094,-0.670249,-0.603054,-0.536333,-0.632504,-0.616574,-0.544331,-0.590991,-0.595694,-0.566916,-0.405247,11.04.03.01@42.01
