DES460_Plus_0point02_MMS___5_min,DES460_Plus_0point02_MMS___15_min,DES460_Plus_0point02_MMS___30_min,DES460_Plus_0point2_MMS___45_min,DES460_Plus_0point02_MMS___60_min,DES460_Plus_0point02_MMS___90_min,DES460_Plus_0point02_MMS___120_min,DES459_mec1__Plus_0point02_MMS___5_min,DES459_mec1__Plus_0point02_MMS___15_min,DES459_mec1__Plus_0point02_MMS___30_min,DES459_mec1__Plus_0point02_MMS___45_min,DES459_mec1__Plus_0point02_MMS___60_min,DES459_mec1__Plus_0point02_MMS___90_min,DES459_mec1__Plus_0point02_MMS___120_min,dun1__Plus_0point02_MMs___30_min,dun1__Plus_0point02_MMS___90_min,dun1__Plus_0point02_MMS___120_min,wt_plus_gamma_5_min,wt_plus_gamma_10_min,wt_plus_gamma_20_min,wt_plus_gamma_30_min,wt_plus_gamma_45_min,wt_plus_gamma_60_min,wt_plus_gamma_90_min,wt_plus_gamma_120_min,DES460_wt___mock_irradiation___5_min,DES460_wt___mock_irradiation___30_min,DES460_wt___mock_irradiation___60_min,DES460_wt___mock_irradiation___90_min,mec1_plus_gamma_5_min,mec1_plus_gamma_10_min,mec1_plus_gamma_20_min,mec1_plus_gamma_30_min,mec1_plus_gamma_45_min,mec1_plus_gamma_60_min,mec1_plus_gamma_90_min,mec1_plus_gamma_120_min,DES459_mec1___mock_irradiation___5_min,DES459_mec1___mock_irradiation___30_min,DES459_mec1___mock_irradiation___60_min,DES460_wild_type_Plus_heat_20_min,DES459_mec1_Plus_heat_20_min,MHY1_dun1_Plus_heat_20_min,DES460_vs_DES460_YPD_log_phase_control,DES459_mec1___log_phase_IR_time_=_0_sample,DES459_mec1___log_phase_MMS_time_=_0_sample,DES460wt_vs_DES459mec1_genomic_DNA_comparison,DES460wt_vs_DES459mec1_genomic_DNA_comparison_#2,DES460_genomic_DNA_vs_MHY26_dun1_genomic_DNA,MHY1_crt1_vs_CRY1_wild_type,MHY1_crt1_vs_CRY1_wild_type___log_phase,pRS_ROX1_GAL_media,classification,id
0.122197,0.11158,0.010612,-0.428718,-0.450872,0.114697,-0.115165,0.699428,-0.238809,-0.804291,-0.665063,-0.712541,-0.808821,-0.29216,-0.646524,-0.346976,-0.143492,-0.440819,-0.505906,-0.645042,-1.00374,-0.630827,-0.250562,-0.729794,-0.443691,-0.195661,-1.196495,-0.261655,-0.237301,-0.18122,-0.367242,0.01129,0.841743,-0.517419,-0.580904,0.62792,1.655557,-0.575131,-1.064022,-1.201607,0.035195,-0.019561,-0.163231,-0.328047,-0.076239,0.476732,-0.353454,0.083603,-2.018153,-2.503217,-0.971433,-0.306748,02.11@02.13@02.45.15@20.01.01.01@20.01.15@20.03.22@20.09.04@34.01.01.03,38
0.122197,0.089272,-0.02963,-0.212669,-0.342895,-0.019165,0.126752,0.959038,0.743307,0.445478,-0.162418,-0.562594,-0.258769,0.078746,-0.136888,0.245911,0.448734,-0.368616,-0.06246,-0.820013,-0.836931,-0.902279,-0.107927,0.593384,0.521365,-1.124144,-0.075573,-0.389105,0.157341,-0.263101,-0.292695,0.019761,-0.345641,0.389377,0.309094,1.072046,1.284112,-1.709336,-2.076139,-1.153413,0.561418,0.168814,0.010893,1.358078,2.969862,2.391695,2.976374,-2.681797,-0.129043,-2.470916,-0.626573,0,02.11@02.13@02.45.15@20.01.01.01@20.01.15@20.03.22@20.09.04@34.01.01.03,39
0.653744,0.163631,-0.150358,-0.120341,-0.397799,0.18417,0.209036,0.603168,-0.082496,-0.825473,-0.560345,-0.473074,-0.713357,-0.527768,-0.837324,-0.514854,-1.086745,-0.709,-1.389361,-1.154904,-1.272719,-1.169421,-0.924465,-0.303602,-0.073946,-0.724145,-1.481174,-0.031859,0.06627,-0.25969,-0.743802,-0.433422,-0.21473,-1.148893,-1.088726,-0.759215,0.048098,-1.377108,-0.451086,-0.212216,0.091934,0.001822,-0.386327,1.664967,0.063558,0.881052,-0.163179,1.041756,0,-1.832343,-0.840289,0.507233,02.11@02.13@02.45.15@20.01.01.01@20.01.15@20.03.22@20.09.04@34.01.01.03,40
-0,-0.198249,-0.323401,-0.445337,-0.211126,-0.064916,-0.172764,-0,0.295014,-0.184702,-0.095399,-0.137372,0.436751,0.067083,0.028807,0,-0.369614,0.229635,-0.397623,-0.184097,-0.874463,-0.363685,-1.182864,-0.54891,-0.036739,-0.365358,-0.238246,0.012556,0.038443,-0.380806,-1.122273,-0.577424,-1.326323,0.20246,0.455682,-0.637536,0.979912,-2.188616,-1.908741,-1.159083,-0.320811,-0.58774,-0.658395,1.347495,-0.219715,-2.067665,-0.714979,-0.481162,-0.506431,-0.952753,-0.544001,-0.555672,14.04@20.01.01.01@20.01.15@20.03.22@20.09.13@20.09.18.09.01@32.07@34.01.01.01@34.01.01.03@42.25,41
-0.030334,1.155085,2.183715,1.800088,1.176112,1.31946,1.492677,-0.076485,0.389392,1.372214,1.345515,1.317337,0.991348,1.338429,1.256453,1.042802,0.88375,1.501286,0.965373,1.742464,1.854951,0.510991,0.067784,-1.468197,-0.725068,1.203123,-2.746978,-0.651729,0.339484,1.872639,0.995637,-0.26189,-0.329564,-0.113276,-1.114902,-0.759215,-0.848493,-1.955784,-2.011755,-2.740975,2.461603,2.292868,2.538408,0.225764,0.637461,2.110301,-0.638868,0.80806,-0.265683,-3.067248,-1.080719,1.069801,14.04@14.07.11.01@14.13.04@16.01@20.09.13@20.09.14,42
-0.307663,2.669531,1.227952,1.602505,1.963067,1.443155,0.95289,-1.182015,0.1446,1.464888,0.585265,0.061811,0.679955,-0.320153,0.52589,0.022782,0.099859,0.727686,0.992873,1.930604,3.366658,1.749757,1.634712,0.107723,0.919015,1.363123,1.078393,1.312159,0.812548,1.11353,1.295739,0.218823,-0.047072,0.634388,1.099621,0.75264,-0.003136,1.228976,0.743881,0,1.350195,1.475219,1.607934,-1.005319,1.478082,1.540107,-0.797432,-0.03714,-0.235319,-0,-0.682431,2.132706,01.04@14.07.03@14.07.11.01@14.13.04@20.09.13@30.01.05.01@32.01.11@43.01.03.09,43
0.293217,-1.060814,-0.516566,-0.282839,-0.405119,-0.322474,-0.556211,-0.161077,-0.182772,0.024476,0.482642,0.050621,0.054897,-0.100875,-0.320156,-0.130221,-0.229633,-0.45408,0.02176,-0.178453,-0.059183,-0.400309,-0.647462,-0.856165,-1.083186,-1.444143,-0.805062,-1.555465,-1.264383,-0.907918,-0.545009,-0.48001,-0.060852,0.374221,-0.311287,-0.485438,-0.851695,-0.946845,-0.754979,-0.731009,-0.218459,-0.260884,-0.386327,0.321005,-1.288425,-0.571832,-0.014129,0.469201,-0.36979,-1.183831,0.08986,0.163718,14.04@14.07.11.01@14.13.04@20.09.13@42.25,44
-0.02109,0.428845,0.233959,0.265591,-0.189164,0.29431,0.008262,0.731514,-0.247657,0.498435,-0.208494,0.348277,0.07308,-0.07988,0.566059,-0.227973,0.005103,1.188899,0.661148,0.884542,0.336988,0.472213,0.506028,-0.315991,0.174875,0.015247,-1.811605,-1.393256,-1.724799,0.922473,1.528938,0.453885,-0.099896,0.351488,-1.905429,0.384563,-0.006338,-0.138061,-0.29914,-0.725339,0.429028,1.272589,0.574075,0.910091,0.567562,0.587809,-0.39151,0.726266,1.029149,-0,-0.240428,0.071616,14.07.11.01@14.13.04,45
0.949562,0.411495,0.694737,0.064316,0.224445,0.150281,-0.18593,-0.686131,0.153448,0.683782,0.088904,-0.182132,0.400384,0.498641,0.375259,0.328788,0.388434,0.145644,-0.340903,0.312594,0.207711,0.683341,0.35719,0.786657,0.321378,0.839488,-0.40092,0.572563,0.635465,0.286186,0.097246,0.074821,-0.490331,-0.189053,0.508034,-0.029144,-0.336155,-0.187078,-0.742102,-0.719669,0.058558,0.70441,0.67474,0.433884,0.54365,0.31382,-0.353454,0.325089,1.176634,-0.334058,-0.014569,-0.097652,14.07.11.01@14.13,46
0.071353,0.726281,-0.568882,0.044003,0.226275,1.060207,1.69016,0.451486,0.339254,-1.055833,-1.039952,-0.84906,-1.11794,-0.64907,-0.779582,0.647544,1.379066,2.392768,2.543216,1.823364,0.201456,-1.432255,-1.625242,-1.515277,-0.232076,2.703726,-0.555968,-0.36207,-0.070337,1.594583,1.90741,2.895565,2.031424,-0.451746,-0.994491,-1.121208,-0.557101,0.267693,-0,-1.49644,-1.850527,-0.893213,0.087072,3.188828,0.070916,0.1983,0,0.527625,0,-0.823547,0.478434,1.331171,01.07.01,47
-0.45095,0.052093,0.457306,-0.748173,-0.196485,-0.405503,-0.248466,-0.362348,-0.955489,-1.450358,-1.083933,-1.314567,-1.381602,-0.586086,0.071485,-0.846361,-0.880004,-1.653529,0.893184,1.16299,1.000054,-1.130642,2.02541,0.432323,0,0.548579,1.124145,1.034086,0.832786,0.31348,0.452779,1.26919,0,2.680362,1.005386,-0,1.697184,0.678894,1.369694,0,-0,-0,0.104757,-0.779562,-0.815691,-0.562946,-0.91794,0.106973,-0.037949,-0,3.096452,1.012549,01.07.01,48
0.616767,0.334657,-0.476323,0,0,-0.619005,-0.176056,-0.864066,-0.436412,-1.10879,-1.423218,-0.73716,-1.017931,-0.667732,0.129228,-0.633857,-0.541898,-2.079377,0,0.425478,-0.715994,-1.471034,0.406803,-0,0,-0.712024,0.47345,-0.87187,-1.203668,0,0,0,0,0.035751,-0.015494,0.14729,0.893455,0,-0,0.088287,-0,-1.162029,-1.050173,-0.910077,0,-0,-0.955995,-0.142303,-0.246163,-1.387578,3.533598,-0.523312,01.07.01,49
0.117575,0.374315,0.221886,-0.341929,0.034111,0.024891,-0.20897,-0.569452,-0.406919,0.953859,-0.820045,-0.417124,-1.092938,-0,0.977785,0.881299,0.539183,-0.726682,-1.038729,-2.157694,-1.948296,-1.268522,-1.523949,0.127546,-0.794832,-1.621112,0.351445,0.792704,-0.528223,0.245246,0.324711,0.229411,0.811887,-0.340607,-0.277257,-0.917397,-0.749227,0.466486,0.553304,0.292402,-2.093057,-2.359482,-2.844464,-2.204654,-1.957979,-0,-0.512018,0.519835,1.139763,-3.211362,-3.397592,-2.671525,01.01.11.02.01@01.01.11.02.02@01.01.11.03.01@01.01.11.03.02@01.01.11.04.01@01.01.11.04.02@10.03.01,50
-0.104289,-1.003806,-1.03972,-0.683544,-0.818728,-0,-0.747111,-0.452774,-0.65466,-1.251772,-0.260853,-0.450694,-0.46788,-0.45312,-1.377087,-0.80386,0,-0.361248,-1.169357,-0.423036,-1.122591,-0.187026,-1.029892,-0.566255,-0.378578,0.669791,1.452034,0.394906,0.959274,-0.73392,-0.952152,-0.141182,0.33877,2.149924,-0.921197,0.713095,0.630882,0.427,1.09413,0.37178,-0.483239,-0.417694,-0.115619,0.183434,-0.637266,-0,-0.445421,0.438042,-0.723321,1.077262,-0.391,0.365346,16.09@30.01.05.05.01@40.01@42.04@43.01.03.05,51
-1.176628,0.235512,-0.389802,-0.253294,0.028621,-0.180139,0.064215,-0.919488,-0.799176,-0.370049,-0.600138,-0.831156,-0.340595,0.06475,-0.955319,-0.584981,-0.860623,0.416772,0.50302,-0.24054,0.230647,-0.206416,-0.604051,0.536393,0.439975,0.524337,0.234524,0.398768,0.385019,-0.962505,-0.711307,-1.661674,-1.443454,-2.419417,-1.698636,-2.070301,0.653297,1.06967,0.079438,0.884902,-0.81032,-0.552102,-0.316949,1.097046,0.532613,-0.174918,0.131749,0.5471,-0.172421,0.639952,-0.874289,-2.611783,30.01.05.05.01@34.11.03.07@40.01.03@42.04@43.01.03.05,52
-0.132021,0.912179,0.594131,0,-0.093997,-0.458031,-0.037818,0.778186,-0.625167,-0.425653,-0.931045,-0.041137,-1.165672,-0.418129,0.425469,-0.225848,-0.802477,0.105859,0,-0.522751,0.522563,-1.873902,-0.213353,-0.697582,-0.511128,0.723124,0.153187,1.028293,1.41716,-0.041339,3.029444,-0.429186,0.051685,-0.855889,1.64409,0.710053,-0.400197,-0.12036,-0,0.221528,0.079696,-0,0.408113,-0.038795,0,0.327149,-1.120901,-0.266941,-1.272052,-0,0.155432,0.661566,18.02.01.01.01@18.02.05@30.01.05.05.01@34.11.03.07@40.01.03@42.04@42.29@43.01.03.05,53
0.83863,-0.208164,-0.02963,-0.452723,-0.397799,-0.247918,-0.416327,-0.015229,-0.406919,-0.693083,-0.204305,-0.182132,-0.554251,0.008764,0.124206,-0.011219,-0.472984,-0.635324,0.312235,0.105639,-0.328163,-0.867809,0.419206,0.811436,-0.213472,0.063732,0.107435,-0.298345,0.256002,-0.020869,-0.246819,-0.158124,0.22164,1.023376,-0.146375,0.092535,-0.464239,0.126088,0.141247,-0.067635,0.455728,0.093464,-0.168672,0.888926,0.359706,0.287161,-0.353454,-0.220202,-0.549809,-0.023468,0.058289,0.599335,01.05.25@30.01.05.05.01@34.11.03.07@40.01.03@42.04.03@43.01.03.05,54
-0.853077,0.114059,0.151462,-0.969761,-0.489305,-0.324169,-0.136559,0.247298,0.27142,0.763216,-0.623176,-0.294033,-0.076934,-0.131201,-0.327688,-0.56373,0.000796,1.059229,-0.289339,0.406664,-0.063354,-1.729559,0.68794,1.876916,0.181852,1.397062,1.032641,0.734772,1.41969,1.514408,0.670687,0.237882,-0.329564,2.488394,-0.094023,0.399773,1.553089,1.297056,1.300159,2.342057,-0.297448,0.398937,0.389068,0.253984,0,-2.341654,0.502787,-0.220202,-0.701632,-2.232383,0.665436,-4.254681,16.09@30.01.05.05.01@40.01@42.04@43.01.03.05,55
-0.159754,-0.431241,0.231947,-0.101875,-0.159882,-0.120833,-0.449241,-0.487777,-0.436412,-0.719561,-0.518458,-0.271653,-0.613348,-0.777371,-0.656566,-0.650857,-0.341618,-0.850458,-1.425456,-1.386317,-1.051697,-0.48433,-0.027306,-0.231744,0.135343,0.967972,0.351445,0.304146,0.129514,0,0,0,0,0,-0,-0,-0,0.672086,-0,0.805524,-0.686831,-0.395292,-0.263896,-0.828946,0.02309,-1.642611,-0.194891,0.243295,0.137732,-0.771368,-1.095291,0.303115,01.04@10.03.01.03@10.03.03@14.07.03@42.29@43.01.03.05,56
0.362549,-0.307309,0.231947,0.082781,-0.104978,-0.578338,-0.860664,-0.044398,0.359899,-0.163519,0.172678,-0.025471,-0.122393,-0.107873,-0.403004,-0.691233,-0.666803,0.366672,0.30536,-0.2142,-0.105056,-0.113777,-0.449012,-0.328381,-0.608797,0.524337,0.031182,-0.240413,0.407787,0.405597,-0.074787,-0.602836,-0.536265,-0.466901,-0.172552,0.42715,0.40033,0.275863,0.707826,1.037989,-0.030443,0.185106,-0.345516,-0.617298,0.635621,0.361213,-0.321742,-0.259151,-1.009616,-0.073162,-0.160284,0.051702,18.02.01.01.01@30.01.05.05.01@40.01@42.04@43.01.03.05,57
0.210018,-0.463463,0.344626,-0.066791,-0.4161,-0.502087,-0.60229,0.889031,1.06773,0.024476,0.679511,0.713073,0.445842,0.47298,-0.151951,0.010031,0.043867,0.005659,-0.376997,-0.507699,-0.424078,0.075808,-0.031441,-0.895811,-0.692512,-0.581115,-1.384587,-1.644294,-1.375692,-0.899388,-0.743802,-0.912016,-0.977228,-1.434319,-0.989255,-0.229913,-0.099199,-1.942168,-1.159311,-1.326344,-0.680156,-1.089734,-1.482762,1.276946,-0.067042,-0.983556,-0.004615,0.430252,0.035794,-1.19377,0.879151,-0.259452,30.01.05.05.01@40.01@42.04@43.01.03.05,58
-0.866944,-1.102951,-0.174504,-0.092642,-1.021872,-0.598671,-0.781671,-0.082319,0.539806,1.012111,0.660662,0.426608,0.454934,0.188385,-0.392961,-0.440478,-1.043674,-0.315569,0.224577,0.069893,-0.549185,-0.296899,0.315847,-1.034571,-1.734308,-0.025965,-1.077032,-1.034079,-0.882389,-0.266513,0.045636,-0.19836,-0.460475,-0.446694,-0.476198,-0.756173,-1.700254,-0.809325,0.373029,0.604244,0.194286,0.479378,0.096595,1.142903,0.9005,0.672227,-0.629355,0.371828,-1.068176,-0.736582,-0.223427,0.698904,43.01.03.05,59
-1.389247,-0.109019,-0.52059,-0.140653,-0.214786,-0.205556,0.110295,1.857463,-0.436412,-0.746039,-0.518458,0.041669,-0.145122,-0.247838,-1.434829,-2.200014,-0.335157,1.029758,0.258953,0.425478,0.395371,-0.953984,-0.304309,-0.006259,-0.236727,0.063732,0.239607,0.016418,0.38249,-0.157338,-1.183441,-0.624012,-0.237697,0.871822,-0,0.183794,0.333086,0.425638,0.579058,0.726146,0.392315,-0.161096,-0.127862,0.324533,0,-2.485313,1.549305,2.428351,-0.810077,0.543048,0.252576,-0.022975,14.07.11@14.13.01@16.17@41.01.01@43.01.03.05,60
-1.037963,0.451153,-0.289195,-0.605988,-0.306292,-0.54106,-0.347208,-0.656961,-0.884706,0.360748,-0.325778,0.247566,0.439024,0.573289,-0.829793,-1.116241,-1.011371,-0.409875,-0.529969,-1.072122,-1.183059,-1.141414,0.047112,1.123646,1.019009,0.272216,1.576581,2.480451,1.988886,-0.273337,-0.749536,-1.053901,-1.271203,-1.282765,-0.677756,0.691801,-0.377782,-0.053642,2.129425,2.237165,0.089709,-0.147859,0.148288,-0.398596,0.80301,0.500429,-0.277344,-0,-0.918522,0.945572,-0.118998,0.833323,43.01.03.05,61
-0.27993,0.642008,0.602179,0.533344,0.86682,0.946678,0.68135,-0.458608,-0.577979,-0.656013,-0.443061,-0.535738,-0.231494,-0.219845,-0.43313,-0.138722,0.336749,-0.381878,0.255515,0.327645,0.453755,0.627328,0.481222,1.017098,0.821347,-0.544751,-0,0.16704,-0,0.124129,-0.428409,-0.710837,0.070059,-0.64624,0.387623,1.44925,0.954295,0.323519,0.821142,1.355501,-0.739119,-0.158042,-0.594459,-0.04585,-0.322723,1.403853,-0.204405,0.5471,-1.480267,-0.908028,-0.036426,-0.237049,16.01@16.07@30.01.05.05.01@42.04.03@43.01.03.05,62
-0.977875,0.535426,-0.150358,-0.08341,-0.251389,-0.493615,-0.366956,-0.916571,-0.701849,-0.00465,-0.329966,-0.338793,-0.21331,-0.69106,-0.076635,0.039782,-0.380382,-0.311149,-0.083085,-0.345898,-0.292716,-1.169421,-0.717747,-0.823953,-0.446016,0.57767,0.57258,0.794635,1.667606,-0.140279,-0.116839,0.392472,-0.467365,-0.845785,-0.722256,-0.911313,-0.240092,0.885856,-0.788459,0.127976,0.247687,-0.252738,0.062586,-1.160527,0,-2.192071,-0.068041,0.866484,0.237501,0.056043,0.276862,-0.122544,14.04@14.07.11.01@18.02.03@20.09.13@32.07@42.25,63
-3.043977,1.112948,0.012625,-0.053865,0.416608,0.038446,-0.378476,-3.611848,-2.486175,-0.176758,-1.341538,-2.024017,-0.895192,-1.558841,-2.285896,-2.064011,-1.961085,1.029758,0.434269,0.150793,0.547585,-0.221496,-0.438676,0.362943,0.456253,0.325549,-0.906733,-0.300276,-0.900098,0,-0.329013,-0.291537,-0.731483,-1.166574,-1.913282,3.21663,-0.989385,1.696002,1.763724,0.842378,-1.940642,-0.935979,0.391789,-0.69843,0,-0,0.544014,0.730161,0.404506,-0,0.126289,0,01.04@01.05@01.06@32.01,64
1.166803,0.78329,2.123351,1.798241,1.688547,1.866771,2.509716,-0,0.129853,-1.159098,1.268024,1.151724,0.600402,1.200797,2.215473,2.619585,3.177277,1.331831,1.298817,1.268349,1.389971,0.868618,1.213006,0.410022,1.828261,1.072214,-0.9169,0.192144,-0,2.092695,1.92079,1.235307,0.678679,0.581344,0.288153,0.445402,1.17524,-0.234733,-0.100837,0.207354,3.48846,1.806148,2.422779,-1.640261,-0.035772,0.420453,-0.24246,0.029074,-0.300386,-0,-0.259856,1.094693,01.04@01.05@01.06@32.01,65
0.025132,0.815512,1.185698,0.232353,0.273858,0.519674,0.225493,0.188959,0.999897,0.993576,0.537095,0.596697,0.434478,-0.628076,1.027995,1.051303,1.443672,0.664324,0.453175,0.711452,0.445414,0.073653,-0.833509,-1.344304,-1.138996,-0.644145,-1.435422,-1.630777,-0.707836,0.86618,1.125618,1.21413,1.567495,0.06101,-0.334846,-0.141696,0.493191,-0.226564,-0.695746,-1.445411,0.560305,0.413192,0.280241,-0.507947,0,-0,-0.654725,0.82364,1.157114,-2.865986,-1.942868,-0.07027,11.02.03.04,66
0.441125,0.461067,0.171583,0.489026,0.425759,0.099447,0.340692,-0.131907,-0.9083,-0.401823,-0.581289,-0.159752,-0.622439,0.008764,-0.126846,-0.393727,-0.472984,1.73705,0.965373,0.406664,0.937501,0.381729,-0.635059,0.7371,0.739957,0.742518,1.04535,0.84098,1.014929,1.258528,0.976523,0.161645,0.037905,0.518197,0.115388,2.130649,1.44742,0.793267,0.115493,1.236434,0.12531,0.307295,-0.155069,0.395082,0.484788,-4.018172,-0.131466,0.052443,-0.098678,0.995266,1.831158,1.07229,01.03.10@10.03.01@10.03.02@30.01.05.05.01@30.01.09.07@34.11.12@43.01.03.09,67
-1.352269,0.091751,-0.190601,-0.08341,-0.12328,-0.629172,-0.169473,-1.602058,-1.262216,-0.507735,-0.937329,0.22071,-0.690628,-0.084546,-0.126846,-0.597731,-0.76802,-1.887819,-0.358091,0.481921,-0.313567,-3.065271,1.659518,1.183115,0.205106,0.080702,0.608164,-0,1.675196,2.384398,0.106803,3.907814,-0.327267,-0.97208,0.463534,-1.337188,1.553089,-0.08632,0.409084,-1.085375,0.603694,0.409119,-0.073448,0.78663,0,-0,-0.51836,-0.231886,-0.224474,-0,-1.131719,1.585073,10.03.01.01.11@14.07.05@14.10@14.13.01.01@16.01@16.19.03,68
0.071353,-0.359361,-0.033654,-0.345622,-0.476494,-0.529198,-0.699386,-0.015229,0.126904,0.283962,0.509869,0.44675,0.391292,0.015762,0.023786,-0.117471,-0.279165,0.183955,-0.143243,-0.263117,-0.09463,0.597166,-0.124464,-1.354215,-0.322768,0.083126,-0.380586,0.070487,-0.002034,-0.00381,0.196642,-0.014122,0.405374,0.103951,-0.599227,-3.104568,-2.039677,-0.003263,0.756758,-0.175362,0.2755,0.358207,0.321051,0.045864,0,-0.913948,0.004899,0.7769,-0.885988,0.041135,-0.344857,-1.125708,10.03.01.01.11@14.07.05@14.10@14.13.01.01@16.01@16.19.03,69
3.63041,0,0.869793,0.65891,1.086435,-0,0.302841,-0.712384,0.056121,0.633473,-0.876592,-0.49993,0.332195,-0.250171,-0.744435,0.411665,-0.688339,-0.586698,-1.446081,-1.113513,-0.705568,0.590703,0.082255,0.182059,0.598105,0.519488,0.641208,0.172834,-0.335962,-0.254572,0.074308,0.284471,-0.84402,0.692484,0.65724,2.322293,2.22233,0.070263,0.347275,1.179735,-1.494521,-0.594868,-0.27886,0.14816,-1.906475,-0.124563,-0.413709,-0.087774,-0.050962,-0,1.343012,-0.680134,10.01.03@10.03.01.01.03@10.03.02@18.02.01,70
1.592041,0.495768,1.07503,1.262737,1.060813,1.121208,0.064215,0.82194,2.279892,2.301598,2.375936,2.364727,2.546039,2.353174,1.00289,1.14693,1.161558,0.768944,0.705836,0.384088,0.868692,1.329654,1.487942,-0.47953,1.258529,-0.05748,-0.970277,-0.48952,-0.776139,1.364292,1.393224,1.042599,1.37687,1.288595,1.104856,1.430998,1.005529,-0.165292,-1.040844,-1.244131,0.475754,0.87242,1.093725,-0.69843,1.446811,1.483828,0.870654,-0.84339,0.788401,-0.423508,0.799008,0.502255,10.03.01@10.03.05.01@14.01@16.01@30@32.01.07@42.04.05,71
-1.518667,-1.360729,-0.293219,-0.521046,-1.036514,-1.339151,-1.038399,0.296887,0.383493,0.119797,-0.174984,0.359467,0.098083,-0.432125,-0.305093,-0.525479,-0.729256,0.220793,-0.748255,0.045434,0.349499,0.551925,0.34272,-1.319525,-0.404158,0.267368,-0.001861,-0.120688,-0.550991,0.352715,0.877126,0.888008,0.749876,0.662173,0.2358,0.868235,-0.134422,0.533204,0.607387,0.167665,0.186498,0.366353,0.923683,0.546763,-0.596799,-0,-0.695951,0.675632,-0.183265,-0.425992,1.583442,0.711351,01.05.25@02.19@18.02.01,72
0.334816,-0.319702,0.666568,0.204655,0.198823,0.331588,-0.268215,-1.698318,0.05907,-0.552748,-0.151947,0.09762,-0.247404,0.237373,0.545974,0.758047,0.995735,-0,-0.100273,-0.018534,0.011711,-0.064227,0.956675,0.813913,1.388753,0.066156,0.814048,0.329249,-0.052629,0.258893,0.431753,-0.149653,0.141256,0.515671,0.874504,0.521451,0.509202,-0.123083,0.602236,0.944436,0.556968,0.438648,0.1959,0.264566,0.394656,0.989166,-0.480305,0.293929,-0.710307,-0,0.327862,0.815899,01.04.04@11.02.03.04@18.02.01,73
0.699966,1.360812,0.642422,0.825101,0.398307,0.392589,0.605648,0.048944,-1.471616,0.866481,-0.694384,-0.49993,-0,-0.327151,0.199522,0.279912,-0.382535,0.290049,0,-0.844471,-0.251014,-1.555054,0.2621,-0.49192,-0.618098,0.812821,-0.083198,0.601529,0.228174,-0.031104,-0.311809,-1.593908,-1.303356,-2.290597,-1.421166,-2.292364,-1.684243,0.731996,-0.185824,-0.019441,-0.250722,0.835763,-0.546847,-0.105817,0.666892,-0,-0.445421,0.706792,-0.734165,-0,-1.38915,0.12638,01.05.25@02.19@18.02.01,74
-0.159754,-0.827823,-0.874726,-1.302143,-1.257959,-1.290012,-1.305001,-0.948658,-1.409681,-1.619818,-1.251481,-1.077338,-1.531616,-1.297574,-0.679161,-0.665732,-1.248261,-0.252208,-0.581533,-1.267788,-0.793143,-0.458477,-0.86245,-1.468197,-1.887787,-0.493842,0.107435,0.203731,0.256002,-0.00381,-0.189475,-0.602836,0.428341,0.316126,0.272447,-0.728795,-1.200724,0.847731,1.892492,0.811194,0.114184,-0.00836,-0.114258,-1.54502,-1.700458,-0.394109,-0.638868,0.208241,-0.441364,0.374087,-0.670288,0.300626,10.03.01@18.02.01,75
0.653744,-0.307309,-0.069873,0.156644,-0.26969,-0.03611,-0.284672,-0.63946,-0.495398,-0.084085,0.277396,-0.070231,-0.258769,0.102074,-0.859919,-0.002719,0.515494,-0.051808,-0.337465,-0.498292,-0.620079,-0.850574,-0.806636,2.471603,-0.773903,-0.425964,-0.863523,-0.784972,-0.472569,-0.153926,-0.200944,-1.096254,-0.223916,-0.555308,0.00283,-0.823096,-1.373638,-0.233372,0.208206,0.085452,0.392315,0.28693,0.280241,0.239874,-0.670376,0.276794,0.169804,0.862589,-0.649578,-0.731613,0.133575,0.196078,01.04@10.03.01.02@10.03.01.03@14.07.03@32.01.09,76
-0.968631,-0.299873,0.044819,0.173263,0.142089,-0.134389,0.251824,-1.33078,-0.843415,-0.777813,-0.459816,-0.383553,-0.75427,-0.656069,-1.374576,-0.737984,-1.067363,-0.054756,0,-0.844471,0,-0.729929,-1.056765,0.452146,0.614383,1.207972,1.350363,0.084005,0.820138,0,0,-0.505423,0,-0.6033,-0,0.065157,0.33949,0.542735,1.119884,1.140046,-0.218459,-0.340307,-0.217644,0.264566,0.692644,1.202434,2.091591,-3.016761,0.296061,-0.011044,1.163296,1.273919,10.03.01@18.02.01,77
-0.575748,-0.009873,-0.311329,-0.212669,-0.727222,-0.968064,-0.515069,-0.248586,-0.790328,-0.984342,-1.377142,-0.965437,-1.486157,-1.437539,-1.05574,-1.434998,-1.248261,0.749789,-1.370454,-1.851024,-0.91825,-1.126334,-0.965809,-0.377938,-0.794832,0.015247,0.488701,0.18442,0.58487,0.320304,-0.705573,-1.301669,-1.340103,-1.477259,-0.905491,-0.576697,-0.272113,0.534565,1.016869,1.264783,-1.654724,-0.76186,-0.712809,1.082936,-1.249797,-0.411881,-0.480305,0.332878,-0.191941,1.218891,0.131146,0.624227,10.03.01@18.02.01,78
