Heat_Shock_05_minutes_hs_1,Heat_Shock_10_minutes_hs_1,Heat_Shock_15_minutes_hs_1,Heat_Shock_20_minutes_hs_1,Heat_Shock_30_minutes_hs_1,Heat_Shock_40_minutes_hs_1,Heat_Shock_60_minutes_hs_1,Heat_Shock_80_minutes_hs_1,Heat_Shock_000_minutes_hs_2,Heat_Shock_000_minutes__hs_2,Heat_Shock_000_minutes__hs_2.1,Heat_Shock_005_minutes__hs_2,Heat_Shock_015_minutes__hs_2,Heat_Shock_030inutes__hs_2,Heat_Shock_060_minutes__hs_2,37C_to_25C_shock___15_min,37C_to_25C_shock___30_min,37C_to_25C_shock___45_min,37C_to_25C_shock___60_min,37C_to_25C_shock___90_min,heat_shock_17_to_37_20_minutes,heat_shock_21_to_37_20_minutes,heat_shock_25_to_37_20_minutes,heat_shock_29_to_37_20_minutes,heat_shock_33_to_37_20_minutes,29C_to_33C___5_minutes,29C_to_33C___15_minutes,29C_to_33C___30_minutes,33C_vs_30C___90_minutes,29C_Plus1M_sorbitol_to_33C_Plus_1M_sorbitol___5_minutes,29C_Plus1M_sorbitol_to_33C_Plus_1M_sorbitol___15_minutes,29C_Plus1M_sorbitol_to_33C_Plus_1M_sorbitol___30_minutes,29C_Plus1M_sorbitol_to_33C_Plus_NO_sorbitol___5_minutes,29C_Plus1M_sorbitol_to_33C_Plus_NO_sorbitol___15_minutes,29C_Plus1M_sorbitol_to_33C_Plus_NO_sorbitol___30_minutes,constant_0point32_mM_H2O2_10_min_redo,constant_0point32_mM_H2O2_20_min_redo,constant_0point32_mM_H2O2_30_min_redo,constant_0point32_mM_H2O2_40_min_rescan,constant_0point32_mM_H2O2_50_min_redo,constant_0point32_mM_H2O2_60_min_redo,constant_0point32_mM_H2O2_80_min_redo,constant_0point32_mM_H2O2_100_min_redo,constant_0point32_mM_H2O2_120_min_redo,constant_0point32_mM_H2O2_160_min_redo,1_mM_Menadione_10_minredo,1_mM_Menadione_20_min_redo,1_mM_Menadione_30_min_redo,1mM_Menadione_40_min_redo,1_mM_Menadione_50_minredo,1_mM_Menadione_80_min_redo,1_mM_Menadione_105_min_redo,1_mM_Menadione_120_minredo,1_mM_Menadione_160_min_redo,2point5mM_DTT_005_min_dtt_1,2point5mM_DTT_015_min_dtt_1,2point5mM_DTT_030_min_dtt_1,2point5mM_DTT_045_min_dtt_1,2point5mM_DTT_060_min_dtt_1,2point5mM_DTT_090_min_dtt_1,2point5mM_DTT_120_min_dtt_1,2point5mM_DTT_180_min_dtt_1,dtt_000_min__dtt_2,dtt_015_min_dtt_2,dtt_030_min__dtt_2,dtt_060_min_dtt_2,dtt_120_min_dtt_2,dtt_240_min_dtt_2,dtt_480_min_dtt_2,1point5_mM_diamide_5_min,1point5_mM_diamide_10_min,1point5_mM_diamide_20_min,1point5_mM_diamide_30_min,1point5_mM_diamide_40_min,1point5_mM_diamide_50_min,1point5_mM_diamide_60_min,1point5_mM_diamide_90_min,1M_sorbitol___5_min,1M_sorbitol___15_min,1M_sorbitol___30_min,1M_sorbitol___45_min_,1M_sorbitol___60_min,1M_sorbitol___90_min,1M_sorbitol___120_min,Hypo_osmotic_shock___5_min,Hypo_osmotic_shock___15_min,Hypo_osmotic_shock___30_min,Hypo_osmotic_shock___45_min,Hypo_osmotic_shock___60_min,steady_state_1M_sorbitol,aa_starv_0point5_h,aa_starv_1_h,aa_starv_2_h,aa_starv_4_h,aa_starv_6_h,Nitrogen_Depletion_30_minpoint,Nitrogen_Depletion_1_h,Nitrogen_Depletion_2_h,Nitrogen_Depletion_4_h,Nitrogen_Depletion_8_h,Nitrogen_Depletion_12_h,Nitrogen_Depletion_1_d,Nitrogen_Depletion_2_d,Nitrogen_Depletion_3_d,Nitrogen_Depletion_5_d,Diauxic_Shift_Timecourse___0_h,diauxic_shift_timecourse_9point5_h,diauxic_shift_timecourse11point5_,diauxic_shift_timecourse_13point5_h,diauxic_shift_timecourse_15point5_h,diauxic_shift_timecourse_18point5_h,diauxic_shift_timecourse_20point5_h,YPD_2_h_ypd_2,YPD_4_h_ypd_2,YPD_6_h_ypd_2,YPD_8_h_ypd_2,YPD_10_h__ypd_2,YPD_12_h_ypd_2,YPD_1_d_ypd_2,YPD_2_d_ypd_2,YPD_3_d_ypd_2,YPD_5_d_ypd_2,YPD_stationary_phase_2_h_ypd_1,YPD_stationary_phase_4_h_ypd_1,YPD_stationary_phase_8_h_ypd_1,YPD_stationary_phase_12_h_ypd_1,YPD_stationary_phase_1_d_ypd_1,YPD_stationary_phase_2_d_ypd_1,YPD_stationary_phase_3_d_ypd_1,YPD_stationary_phase_5_d_ypd_1,YPD_stationary_phase_7_d_ypd_1,YPD_stationary_phase_13_d_ypd_1,YPD_stationary_phase_22_d_ypd_1,YPD_stationary_phase_28_d_ypd_1,DBY7286_37degree_heat___20_min,DBYmsn2_4__37degree_heat___20_min,DBYmsn2/4_real_strain_Plus_37degrees_20_min,DBYyap1__37degree_heat___20_min_redo,DBYyap1_Plus_37degree_heat_repeat,DBY7286_Plus_0point3_mM_H2O2_20_min,DBYmsn2msn4_good_strain_Plus_0point32_mM_H2O2,DBYmsn2/4_real_strain_Plus_0point32_mM_H2O2_20_min,DBYyap1__Plus_0point3_mM_H2O2_20_min,DBYyap1_Plus_0point32_mM_H2O2_20_min,Msn2_overexpression_repeat,Msn4_overexpression,YAP1_overexpression,ethanol_vs_reference_pool_car_1,galactose_vs_reference_pool_car_1,glucose_vs_reference_pool_car_1,mannose_vs_reference_pool__car_1,raffinose_vs_reference_pool_car_1,sucrose_vs_reference_pool_car_1,YP_ethanol_vs_reference_pool_car_2,YP_fructose_vs_reference_pool_car_2,YP_galactose_vs_reference_pool_car_2,YP_glucose_vs_reference_pool_car_2,YP_mannose_vs_reference_pool_car_2,YP_raffinose_vs_reference_pool_car_2,YP_sucrose_vs_reference_pool_car_2,17_deg_growth_ct_1,21_deg_growth_ct_1,25_deg_growth_ct_1,29_deg_growth_ct_1,37_deg_growth_ct_1,steady_state_15_dec_C_ct_2,steady_state_17_dec_C_ct_2,steady_state_21_dec_C_ct_2,steady_state_25_dec_C_ct_2,steady_state_29_dec_C_ct_2,steady_state_33_dec_C_ct_2,steady_state_36_dec_C_ct_2,steady_state_36_dec_C_ct_2_repeat_hyb,classification
0.0,0.0,0.125237,-0.37205,0.0,0.37008,0.962449,-0.0,0.465572,-0.545482,-0.781733,-0.76581,-0.76135,0.183962,1.234215,-1.431289,-1.402653,-1.499312,-1.343955,-0.870764,0.35623,-0.167285,0.044142,0.069387,-0.412985,0.001711,-0.385256,-0.222988,-0.373372,-0.803279,-0.608473,-0.938144,-1.24876,-0.827391,-0.953126,2.981,0.0,0.0,-0.457772,-0.0,2.936807,0.0,0.0,0.0,0.0,0.0,-0.801709,-2.170308,-0.547261,-0.058151,-0.009715,0.023284,-0.0,-0.0,-0.0,-1.226839,-0.860164,-0.939181,-1.472594,-1.124532,-0.722437,0.0,-1.072828,-1.536006,-1.734309,-1.313967,0.367358,0.974254,-0.22488,-1.081946,-0.69417,-0.312883,0.059477,0.074623,0.292667,0.424692,0.021455,0.599955,-0.326371,0.043301,-0.464021,0.823832,0.424402,-0.423805,-1.413676,-1.830871,-1.596913,-2.083484,-1.84353,-0.934701,0.391293,0.015552,0.977233,0.070394,1.219006,0.823865,1.219284,0.53163,0.704754,0.275365,0.690307,0.980637,1.575433,1.878019,1.784846,-1.161632,-1.007221,-1.276062,-0.12452,-0.180702,-0.06952,0.295036,-0.477521,0.032928,0.514249,0.754384,0.53107,0.930972,1.050325,0.21689,0.777192,0.755812,-0.948213,-1.786089,-1.215503,0.584183,0.479117,0.582186,0.552105,0.804945,0.943499,1.061216,0.808764,0.611494,-0.003384,-0.228236,-0.528482,0.282879,-0.255636,0.750654,-0.307657,-0.10737,-0.111361,0.184833,-0.676996,0.022175,0.632927,-0.21202,-0.623027,-1.03383,-1.238142,-1.445977,-1.724893,0.481341,-1.028589,0.065269,-1.041828,-1.311262,-0.128143,-0.950297,-1.045816,-0.424867,-0.677598,-0.122825,0.668031,-1.180084,-0.794516,-1.123554,-1.191275,-0.897457,-0.2663,-0.174916,-0.0,01.02
-0.041069,0.50324,0.495107,0.871238,0.559271,-0.009282,0.726916,0.648734,-0.071522,0.346068,0.538204,0.202994,0.586128,0.921769,-0.615409,0.384913,-0.059195,-0.08303,0.671249,-0.07308,0.335752,0.465001,0.744367,0.834365,1.692977,-0.011337,0.420043,-0.157856,-0.726678,1.037329,0.747471,0.465938,0.640328,1.425962,0.779698,0.566217,0.564501,1.191366,1.050413,0.219994,0.553999,0.571813,0.787626,0.172482,0.40612,-0.546612,-0.138772,0.217198,0.733466,-0.236294,-0.22572,-0.720648,-1.100215,-0.935269,1.813321,2.275826,2.273056,0.580554,1.891827,0.991011,1.541654,0.664635,0.31905,0.698384,0.289299,0.877908,1.005482,0.448485,-1.104158,0.698814,1.190906,1.18357,1.106471,0.986967,1.228532,1.138759,1.139706,0.210042,0.302083,1.389072,0.527712,-1.283212,-0.671329,-0.614482,0.416036,0.335941,0.228572,-0.010005,0.129934,0.424282,0.693326,0.371544,0.270826,0.199425,0.575938,1.019458,0.725841,0.198622,-0.216471,0.602781,0.148393,0.26786,0.336671,0.417481,0.36248,-0.335034,-0.678343,0.698975,-0.040386,-0.378049,0.841858,0.21976,0.584328,0.744049,0.802244,0.305218,0.308258,0.263505,-0.107883,-0.521176,0.228936,-0.245007,0.599578,0.304228,-0.403792,-0.020155,0.047555,-0.015853,-0.072132,0.02174,-0.122707,-0.313387,0.286897,0.178092,1.278319,1.516163,0.642494,0.908104,1.070048,1.485599,1.449049,1.260967,1.544831,0.96716,0.723675,0.698117,1.648572,-0.805976,-0.084145,0.386299,0.224037,-0.291521,0.232384,0.10821,1.017255,0.0848,0.275556,-0.557207,0.790254,-0.061524,1.296879,1.163609,1.65861,1.15287,1.201851,0.861666,1.067729,0.395432,1.038814,0.548113,-0.561725,0.264534,-0.591193,14.07.11@14.13.01.01
-0.28594,-0.318399,-0.176697,-0.283244,-0.302478,-0.353078,-0.722518,-0.0,0.57299,0.595178,0.60695,-0.435536,-0.047979,-0.725427,-0.384206,1.081694,0.879921,1.227362,-0.049339,0.067688,-0.176189,-0.239135,-0.08715,-0.046249,-0.142043,-0.194011,-0.385256,-0.776611,-0.676206,-0.392269,-0.382482,-0.895596,-0.768203,-0.62422,-0.535578,-0.53015,-0.354424,-0.437722,0.070093,-0.367697,-1.04695,-1.056009,-0.274964,3.899942,-0.679814,0.478477,0.524166,0.589716,0.362729,0.258548,0.920767,0.625516,0.253214,0.659723,0.304207,-0.092453,-0.344571,-0.096918,-0.408338,-0.158378,-0.054988,0.369811,0.073424,0.069962,0.779226,0.626756,-0.064314,-0.427797,-1.237381,-0.614497,-0.69417,-0.501325,-0.703957,-0.790326,-1.271765,-0.98887,-1.265589,0.419995,0.056166,-0.082305,-0.169182,-0.517014,-0.890475,0.211787,-0.004303,0.117071,0.340337,0.845038,0.488746,0.344341,-0.157858,-0.910026,-0.733017,-1.236044,-0.051053,-0.205573,-0.291886,-0.717148,-0.300219,-1.069696,-1.594763,-1.708477,-1.51737,-1.458158,-1.267475,1.593695,2.0623,1.388671,0.716822,0.263328,0.013332,-0.554502,-1.08752,-1.408533,-0.530439,-1.303735,-1.057359,-1.15849,-1.544646,-1.420914,-1.421667,-1.494761,0.73716,-0.245856,-0.637939,-0.888088,-1.625847,-1.70347,-1.907241,-2.175395,-2.279916,-2.375293,-2.316072,-2.389978,-0.36171,-0.302151,0.233582,-0.674912,-0.669021,0.199445,0.046306,-0.265809,-0.131436,-0.235522,-0.264677,-0.437622,-0.382718,-0.339296,0.269496,1.612775,0.997143,0.862934,1.472491,-1.470418,-0.042864,0.201983,0.767766,0.531984,0.331056,0.586539,-0.144779,0.573604,0.795229,-0.548057,-0.57043,-0.915857,-1.05483,0.54243,-0.143402,0.122945,0.960851,-0.370227,-0.864463,12.07@16.19.03
0.299029,0.397222,0.540397,1.161877,0.924862,0.239675,0.400794,0.899109,-0.209632,-0.807703,0.19447,-0.017189,0.956024,0.784502,-0.804575,0.15646,-0.424407,0.02286,-0.513447,-0.245129,0.649743,0.644627,0.795425,0.958896,0.57226,-0.011337,0.543935,-0.320686,-0.726678,0.64419,0.852933,0.359568,0.275767,0.853389,0.236886,1.26012,1.159715,1.534915,0.0,0.998288,0.572615,0.39377,1.101573,-0.095681,0.63717,-0.814027,1.221995,1.470215,1.019944,0.832565,0.123211,-0.029854,0.298328,0.128059,-0.0,-0.0,-1.732706,0.0,-0.477,-0.22501,0.389978,3.416326,-0.532452,-0.506092,0.054987,1.106229,1.099324,0.475447,-1.39725,-0.0,-0.0,0.0,0.0,0.0,-0.0,-1.775801,0.0,0.869894,1.203778,1.694113,0.420498,-0.287155,-0.59828,0.466023,-1.191144,-0.364443,-0.18123,-0.266518,-0.254507,0.696078,0.821461,0.627858,0.270826,-0.881209,-0.26005,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.886099,-0.166757,0.855724,0.744867,0.337333,0.711661,0.305789,0.900623,-0.639754,0.294017,-0.110428,0.04951,0.031342,0.031395,-0.261096,-0.517626,-0.209445,1.321881,0.249219,0.40792,0.217723,0.056363,0.246301,0.093328,-0.893156,-1.15792,-1.687991,-1.119597,-0.953929,1.374792,1.3092,1.571841,1.054433,1.440669,1.646368,1.763682,1.765091,1.655244,1.23572,0.044562,0.4132,0.799426,-0.325154,-0.218866,0.812338,-0.04487,-0.156835,0.800144,-0.307974,0.236115,-0.383935,-0.260083,-0.07126,0.013149,0.43841,-1.226023,3.841326,-4.054942,-0.0,-1.18966,-0.075137,0.146618,0.346432,0.662655,0.349701,0.05185,0.411018,-0.864463,14.07.05@14.13.01
-1.251818,-0.592279,-0.372954,-0.355904,-0.224137,-0.198963,-0.958051,-0.969079,0.480917,0.516511,0.318214,-0.919938,-0.127243,-0.433736,-0.110966,0.282109,0.853835,0.48613,0.426982,-0.166925,-0.073801,-0.14573,-0.12362,0.291765,-0.031203,-0.468021,-0.58658,-0.678913,-1.180928,-0.481619,-0.608473,-0.895596,-1.016767,-0.790451,-1.078391,-0.308101,0.0,-0.182831,0.748776,-0.06591,-0.507095,-0.547315,0.256331,-1.597391,-0.726024,0.411623,0.681178,0.183332,0.345877,0.238755,0.538605,0.271262,-0.047548,-0.183606,-0.0,0.086661,0.0,-0.225089,-0.562827,0.074831,-0.316733,-0.146131,-0.106701,-0.191881,0.331902,-0.172365,-0.008009,-0.427797,-1.39725,-1.771991,-0.584092,-0.412647,-0.485833,-0.24529,-0.489549,-0.799423,-0.062942,-0.239857,0.08349,0.83282,0.206069,0.402423,-0.780902,-0.04245,-0.696627,-0.758408,-0.591033,-0.20239,-0.382654,0.008593,0.327225,0.300345,-0.008019,-0.671534,-0.822735,0.237086,0.222117,0.254124,0.403262,-0.388316,-0.538031,-0.66361,-0.475497,-0.589522,-0.444809,0.885183,0.783333,0.166029,-0.292788,-0.05736,0.415759,0.252021,-0.296781,-1.446972,-0.191622,-0.190876,-0.166114,-0.403962,-0.144535,-0.183775,-0.715932,-0.885125,0.427601,-0.630914,-0.55989,-0.270891,-0.595384,-0.212468,-0.448179,-0.955535,-1.040141,-0.0,-1.208696,-0.824555,0.065524,0.082208,0.326516,0.056734,-0.070325,0.314281,0.33472,0.252718,0.199802,-0.317258,-0.4769,-0.52801,-0.232869,-0.155453,0.101095,0.631594,0.05597,0.901416,0.351913,-0.236218,-0.135857,0.768371,-0.158746,-0.02099,0.278071,0.216217,0.215635,0.732451,0.5159,-0.047784,-0.207433,-0.267302,-1.154951,0.468931,-0.277744,-0.330567,0.0973,-1.224714,-0.914148,10.01.09.05@16.01
1.550589,1.625265,1.544328,1.888474,1.508066,0.512341,0.763152,1.014667,-1.0076,-1.253478,-0.726735,-0.325444,1.259867,0.098171,-1.750406,-0.163375,-0.659186,-1.208113,-0.513447,-1.027173,1.229943,1.348763,1.626941,1.501497,1.582137,0.915081,1.070477,-0.890592,-0.171483,1.573429,1.274782,-0.619035,1.104314,0.336226,-1.120145,0.802144,0.052827,1.257859,0.0,0.474131,0.274764,0.673552,1.029124,0.145666,0.706485,-5.560635,-0.086434,0.284928,0.935686,-0.058151,-0.22572,-0.685223,0.463747,-0.495271,-1.188503,-0.490483,-0.086774,-0.096918,1.033557,0.457961,0.586286,0.603214,-1.040078,-1.012321,-0.43494,1.380213,1.230703,0.515891,-0.704486,1.878568,2.126565,2.114696,1.848092,1.520155,1.410118,0.687002,0.0,0.629948,1.326737,0.814876,1.224606,-0.785184,1.008793,0.68848,-1.463128,-1.371244,-0.889072,-1.164313,-0.997759,0.823982,1.169257,0.143709,0.345184,0.328456,0.222251,1.544472,1.003403,0.212498,-0.266719,1.231066,1.08771,1.053534,0.697635,0.817207,0.639265,-2.263762,-1.518807,0.166029,0.0,0.929373,1.267957,0.89724,1.171733,1.224536,1.925989,1.465005,1.709813,1.591184,1.592776,0.835459,0.351419,0.349388,1.734625,1.349386,1.578658,1.362108,1.518387,1.532495,1.296678,0.506911,0.255424,-0.072832,0.452367,0.889648,0.80974,0.259604,0.735429,0.735169,-0.355418,1.474116,0.793561,0.439965,1.414343,-0.527435,0.723675,1.250267,0.449778,0.905182,0.0,-1.072561,-1.372595,0.862934,-0.933017,1.08409,-1.939919,-0.051915,-2.460549,-1.143694,0.896222,-1.32062,-0.004618,-0.016402,0.388932,-0.197866,1.287262,0.020945,-0.273889,-0.43756,-0.841984,-0.557323,-0.49355,1.241091,-0.466979,01.04@14.07.03@30.01.09.03@40.01
4.189749,2.906316,3.129482,2.78461,1.638634,1.40147,0.273968,0.84133,-1.744186,-3.901907,-3.146618,1.964456,1.682605,-2.406939,-3.263735,-1.933886,-2.172206,-7.310037,-1.307315,-1.777934,2.294782,2.196601,2.064581,2.044097,1.840764,-0.0,2.293912,-1.981554,-1.281873,4.379016,1.033725,-3.895226,2.380277,-1.547725,-4.356143,0.427437,0.0,0.304787,0.623094,0.077042,0.144454,0.063118,1.391371,0.0,1.307215,-0.279198,-2.650956,-2.542826,-0.193376,-0.176913,-0.358646,-0.40182,0.704357,0.293058,-0.0,-0.490483,0.0,-0.865941,-0.785977,0.774459,-0.054988,0.345243,-1.236579,-2.47864,-1.904719,0.695252,0.855335,1.702242,-0.571262,10.136844,4.080439,3.389452,2.502463,1.555701,0.152985,-1.367762,-0.970202,1.139834,0.370393,0.330399,0.929766,0.402423,-0.379134,-0.04245,0.910553,-4.566743,-3.087105,-1.249817,-0.53643,1.911168,2.478067,-0.240762,-0.863144,-0.219925,-0.517278,1.204757,0.499679,-1.022404,-1.221443,0.169176,-0.881243,-1.238692,-1.172813,-1.227546,-1.267475,-0.649928,0.198663,0.887074,4.86744,3.100187,3.173567,3.187766,-0.477521,1.282195,2.219631,1.974507,2.529184,1.72903,1.541463,1.362649,1.132976,1.771871,0.840346,2.174511,3.061593,1.304246,2.196556,2.343535,0.867985,1.595082,1.730756,1.810375,0.980598,1.193676,1.802026,0.230038,-0.565656,1.573237,-1.780884,1.485599,-0.818937,-0.035352,1.866032,2.216549,2.845905,2.468535,-1.514913,0.80619,1.128339,-2.712165,-0.381003,1.324717,-2.038655,-0.13576,-1.772532,1.959738,-2.836944,-0.640991,1.443728,-0.98733,-1.346161,-0.697177,-1.464798,-1.373507,-0.378255,1.318057,-0.514178,-1.51555,-2.212279,-2.229648,0.14275,-1.004989,-0.740249,01.05.03.01.04@02.19
-0.258732,-1.122369,-0.478631,-0.37205,-0.537501,-0.139687,-0.432631,-1.123156,0.020551,0.634511,0.936934,0.621341,-0.29898,0.252595,0.0782,-0.0,-2.172206,0.393476,-1.893556,0.834091,-0.299055,-0.167285,-0.109032,-0.562164,-1.053395,-0.011337,-0.679499,-1.199969,0.737018,-0.570969,-0.774199,-0.619035,-0.320787,-1.067503,-0.890494,-0.127686,-0.082923,-0.703696,0.246048,-1.511312,-0.469864,0.851595,-0.468163,0.467461,0.221281,-0.256913,-2.581173,-2.000981,-1.592064,-1.978138,-1.953759,-0.915488,-1.205482,0.439724,-0.958856,-0.789006,-1.415418,-0.096918,-0.339676,0.124805,0.246018,0.345243,0.38455,-0.296618,-1.159179,-0.103869,-0.327071,1.136029,1.373807,-0.058009,-0.363937,-0.412647,-0.125929,-0.399322,-0.112409,-0.478822,-0.189536,0.060076,0.069828,-0.620613,-0.490825,0.402423,1.264463,-1.218294,-1.784564,-0.933504,-1.410639,-2.339997,-2.509894,0.0,-0.450738,-0.568274,-0.974682,-1.026369,-1.706954,-1.060006,-0.590008,-0.744898,-1.003699,-0.193636,-0.402553,-0.380119,-0.352441,-0.328162,-0.53707,-2.736104,-1.518807,0.228728,-1.106085,-0.822079,0.415759,0.230514,-0.748632,-0.812729,0.135902,-0.217692,-0.281113,0.161933,-0.166526,0.280153,0.158946,0.517038,-2.702377,-0.410881,-0.872087,0.365593,0.417465,0.270878,-0.004444,-0.0,0.596362,1.006232,0.395089,0.605026,-0.306583,-1.100435,-0.621417,0.229668,-0.854331,0.440599,-1.644851,-0.870758,-0.894289,0.254892,0.293166,-0.443517,1.298924,1.456713,0.353696,0.528312,0.442523,-0.002907,-0.006673,0.481341,0.254713,-0.657364,0.4348,-0.305855,-0.057497,-0.32075,0.0,-0.35679,0.16039,0.102298,-1.467247,0.044966,0.667246,0.174934,0.259627,0.293012,-0.016325,-0.248158,-0.765092,01.01
1.645817,0.724111,0.117689,0.273814,0.132749,0.227819,-0.668164,-0.0,-0.531888,-2.826803,-0.328005,0.995652,0.40118,-0.502369,-0.405225,-2.756317,0.697315,0.697911,-0.647794,0.959218,0.479096,0.242264,0.255668,0.487457,-0.720874,0.471444,1.674451,1.421597,1.191268,0.25105,1.410376,0.933965,1.071172,-0.217877,0.550047,0.302534,-0.072481,0.770241,1.088118,-0.208862,-0.22786,-0.318402,-0.274964,-1.114699,-1.303648,-0.078637,-0.016651,-0.08759,-0.682074,-0.355056,-0.458341,0.554665,-0.453577,0.146392,-1.450958,-4.430982,-0.344571,0.434073,-2.502518,0.358014,1.515479,-0.576082,-1.580454,-0.33153,-0.711854,-0.925823,0.198443,-0.333428,0.068213,1.411118,0.447884,0.341122,-0.016867,-0.423019,-0.40574,-0.52254,-0.252833,0.599955,-0.12144,-0.387346,-0.356807,-0.057296,-0.01389,-0.836939,0.069874,0.48915,0.154063,0.78091,1.308887,0.76003,0.061802,-0.027167,-0.640068,-0.477987,-0.436894,0.185614,0.047356,-0.245387,-0.467714,0.03644,0.076138,0.170663,0.238226,0.256053,0.254842,0.097946,1.87959,-0.429618,-0.180609,-0.6494,0.001496,0.187499,-0.274189,1.128439,0.282723,0.010243,0.056697,0.111148,0.038726,0.04116,0.310591,0.56276,-0.019538,-0.218352,-0.263303,0.101998,-0.066941,0.229917,0.138454,0.250463,0.0,0.930629,0.802399,0.546807,0.10687,0.111774,0.289342,0.375997,0.257532,0.015709,-0.006133,0.886474,-1.024777,0.418364,0.78431,-0.989773,-0.316119,0.000107,5.5e-05,-0.504509,-0.784362,-0.079871,-0.305493,-0.107057,0.515093,-0.20816,0.637475,1.621175,0.225087,1.086474,-0.465148,-0.016402,-1.718734,-1.223425,2.312195,-0.819775,-1.05483,-0.658058,-0.304613,0.463079,0.0973,0.069223,0.477044,01.04@01.06@14.04@20.09.13@32.01@42.25
-0.21792,-0.786646,0.321495,0.28996,0.141453,0.690167,0.382676,0.687253,-1.068982,-0.047263,-0.094266,1.546109,0.084126,-1.772082,0.036163,-1.077187,-0.607013,-0.824261,-0.721074,-0.651792,0.390359,0.450631,0.554723,0.603093,-0.080465,0.184385,-0.075525,-0.092724,0.812726,0.14383,-0.111293,-0.597761,-0.585922,-0.827391,-1.308042,-0.058296,-1.993871,-0.182831,-0.168703,-0.478882,0.684309,1.105942,0.35293,0.092033,0.429225,-1.393425,-1.133178,-1.645395,-0.547261,-1.028041,-0.558035,-0.260119,0.35848,-1.063602,2.469458,7.370612,6.834073,5.98202,-1.472594,3.556315,0.0,2.556423,-1.351204,-1.88513,-2.202935,-0.537678,0.911641,2.75378,-0.491328,-0.0,1.259705,0.0,0.0,-1.998886,-0.0,0.0,-0.885806,0.090069,0.848565,0.384229,0.768944,0.019324,1.73928,-1.567869,-0.597724,-0.539539,-0.311622,-0.736791,-0.177619,-7.921469,0.684174,0.157949,-0.045199,-0.848951,0.318711,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-2.539295,-1.043762,1.639469,0.268106,-0.230039,0.853694,0.89724,0.177662,0.109806,0.988594,1.022543,0.775443,0.901951,0.845073,1.362649,0.870513,0.567841,0.874741,0.276723,-0.232083,0.796345,0.531961,0.967225,1.499744,0.957428,1.017886,0.964994,1.667934,0.753806,0.230906,0.732661,-0.528482,0.642051,-0.155853,0.452083,-0.124121,-0.395441,0.300177,0.243216,0.656977,0.749206,1.99822,0.975891,0.151616,0.153914,0.072777,-0.406967,0.17262,0.653555,0.515093,-0.442527,0.463754,0.230362,-0.163466,0.697636,0.0,-0.0,0.0,-0.0,-0.0,1.678365,0.146618,-0.535559,-0.653904,-0.614012,0.05185,0.508673,-0.119181,32.07
0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.194287,-0.689704,-0.699237,-0.677737,0.40118,1.247776,0.62468,-0.597435,-0.607013,-1.32724,-0.513447,-0.870764,-0.37414,-0.0,0.0,-0.855702,1.052567,0.119145,1.039504,0.102672,0.45942,0.60845,0.883065,0.31702,0.358622,0.668688,0.090744,1.329511,1.890678,0.759159,0.685935,0.91887,0.944929,0.012249,-0.081766,-0.792903,-1.026388,-0.814027,-0.278337,-0.307715,-0.715777,-0.731136,-0.990045,-1.269742,0.072756,-0.586937,-0.466753,-0.0,0.0,-0.261709,0.741745,0.491276,0.28528,0.0,0.040674,0.227068,0.331902,0.946404,1.26824,0.300191,1.027425,0.520738,0.984511,1.128146,1.368219,1.555701,1.340277,1.575943,1.2663,0.060076,-0.162427,0.384229,-0.276396,-1.359832,0.5705,-1.50431,-0.597724,-0.561426,-0.25574,-0.501655,-0.715836,0.104521,0.254005,-0.084126,-1.10481,0.183296,-0.340434,0.473856,0.324918,-0.370265,-0.819454,0.355007,0.184521,-0.06423,-0.089922,-0.105238,-0.175713,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.070856,-0.159267,0.356134,0.305218,0.02076,0.147423,-0.254491,-0.675819,0.018965,-0.768278,0.633973,0.414244,0.142553,0.185577,0.223703,0.377379,0.093328,0.479187,0.05706,0.140232,0.076877,0.08753,0.0,1.737908,0.103473,-0.0,0.642408,-1.144126,1.527707,1.160142,-2.18913,0.254892,-0.064581,-0.270602,0.0,-0.141311,0.791538,0.218466,0.425717,-0.714822,-0.26067,0.409585,0.050129,-1.165159,0.651952,0.029281,0.98453,0.623571,-0.405079,-0.583715,-0.372875,-0.072798,0.774795,0.741563,0.527077,-0.119063,0.071547,-1.180902,-0.425375,0.48426,0.775157,42.04.03
