chip_affymetrix_chip=B,chip_affymetrix_chip=A,chip_affymetrix_chip=C,chip_affymetrix_chip=D,chip_affymetrix_chip=A-D,pp_number_of_probe_pairs,a_fy4_a,alpha_fy5_alpha,gal_gal,heat_heat,rel_alpha_fy5_alpha,rel_gal_gal,rel_heat_heat,avg_abund,median_deviation_of_log_fc_gal,sig_gal,sig_and_fc_gal,median_deviation_of_log_fc_fy5_alpha,sig_fy5_alpha,sig_and_fc_fy5_alpha,median_deviation_of_log_fc_heat,sig_heat,sig_and_fc_heat,thrshld_gal,thrshld_fy5_alpha,thrshld_heat,below_threshold_in_all_conditions,classification,id
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,0.060661,-0.115443,0.149964,1.046036,-0.038235,1.211637,-0.003047,-0.119563,-0.398314,-0.244582,0.425445,0.01238,-0.224357,1.23419,0.144559,-0.262428,0.405014,0,-0,-0.786808,01.01.03.02.01@01.03.01,83
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.155434,-0.169546,-0.192746,1.046036,1.174535,0.256059,-0.199873,-0.219598,1.121954,-0.244582,-0.169786,0.228601,-0.224357,1.23419,-0.260764,-0.262428,-3.986405,0,-0,-0.786808,01.03.16.01@10.01.05@11.04.01@12.01,84
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,1.634488,1.417038,1.49575,1.852538,1.003734,1.046036,0.148345,-2.037328,1.520767,-0.119563,-0.121901,-0.244582,-0.223898,0.228601,-0.224357,-0.422685,1.461859,3.809549,0,0,-0,-0.786808,12.01.01,85
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.236713,-0.144352,-0.223649,-0.180721,0.94422,-0.038235,0.351617,-0.199873,-0.919847,-0.398314,-0.244582,-0.873241,1.093486,-0.224357,-0.008466,-0.069362,-0.262428,0.405014,0,-3.453974,-0.786808,12.07@16.19.03,86
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,1.919481,0.434039,1.290737,0.499973,1.160058,0.94422,-0.038235,0.829406,0.917591,0.380614,-0.398314,-0.244582,-0.27801,0.228601,-0.224357,0.095088,0.245889,-0.262428,0.405014,0,-3.453974,-0.786808,12.01.01,87
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,0.58438,0.958284,0.486448,1.009747,0.94422,-0.038235,0.542733,0.822352,0.280579,-0.398314,-0.244582,-0.602681,0.444823,-0.224357,0.095088,0.043228,-0.262428,0.405014,0,-3.453974,-0.786808,20.09.07.03,88
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.022766,0.032956,1.284461,0.180026,0.94422,4.159815,0.542733,0.358859,0.780756,2.36581,4.087519,-0.223898,0.120491,-0.224357,-0.215576,0.144559,-0.262428,0,0,-0,-0.786808,02.11@02.13.03@14.10@20.01.15,89
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.167325,-0.155434,-0.122206,0.01769,0.94422,0.801375,2.453889,-0.110984,0.380614,0.292717,-0.244582,-0.169786,0.120491,-0.224357,0.095088,1.371787,3.809549,0,0,-0,-0.786808,20.01.10@20.01.21@20.09.01,90
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.132631,0.010793,0.019813,0.222114,0.94422,0.428215,1.11608,0.035048,0.080508,0.016305,-0.244582,-0.115674,0.120491,-0.224357,0.095088,0.437292,-0.262428,0,-4.267496,-0,-0.786808,14.04@20.01.10@20.03@20.09.04,91
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.242495,-0.144352,-0.162783,-0.126609,0.94422,0.055055,2.071658,-0.174476,1.280933,-0.398314,-0.244582,-0.440346,0.336712,-0.224357,1.02708,0.5724,-0.262428,-3.986405,-4.267496,-3.453974,-0.786808,16.07@20.09.14@40.01,92
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.034331,0.032956,0.182121,0.071802,0.94422,1.081245,0.256059,0.066795,-0.319634,1.121954,-0.244582,-0.115674,0.120491,-0.224357,-1.044013,0.335961,-0.262428,0,0,-0,-0.786808,14.04,93
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.205302,-0.243937,-0.276921,0.94422,0.241635,-0.890634,-0.257016,0.280579,-0.121901,-0.244582,-0.169786,0.120491,-0.224357,0.405752,0.031969,-0.262428,-3.986405,-4.267496,-0,-0.786808,11.04.01@12.01.01,94
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,0.254787,0.293378,0.256512,0.342363,0.842404,0.987955,1.402753,0.308065,0.580685,0.430924,-0.244582,0.208997,0.01238,-0.224357,0.198643,0.583659,-0.262428,0,0,-0,-0.786808,40.01.03@42.25,95
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,0.381998,0.332164,1.3318,1.033796,0.842404,1.920855,0.829406,0.790606,0.780756,0.983748,-0.244582,-0.54857,0.336712,-0.224357,0.095088,0.245889,-0.262428,0,0,-0,-0.786808,20.09.07.03@20.09.07.25@42.09,96
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,2.689154,3.667778,0.493211,1.995791,0.842404,-2.836936,-0.126172,2.435055,1.58104,0.983748,4.087519,-0.710905,0.552933,-0.224357,0.302198,-0.41839,-0.262428,0,-4.267496,0.514708,-0.786808,12.01.01,97
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.190454,-0.105566,-0.183072,-0.066485,0.842404,-0.224815,1.9761,-0.136381,-0.119563,-0.121901,-0.244582,-0.710905,0.552933,-0.224357,-0.836904,2.677828,3.809549,0,-4.267496,-0,-0.786808,40.01@42.01@42.04@43.01.03.05,98
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,3.741541,3.961445,4.091032,3.619156,0.842404,0.428215,-1.272866,4.079504,-0.119563,0.154511,-0.244582,-0.223898,0.120491,-0.224357,-0.52624,0.808838,-0.262428,0,0,-0,-0.786808,12.01.01@32.01.09,99
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.19422,-0.243937,-0.252871,0.842404,0.708085,0.064944,-0.250667,1.180898,0.016305,-0.244582,-0.494458,0.228601,-0.224357,0.612862,-0.317059,-0.262428,0,0,-3.453974,-0.786808,01.01.09.03@12.10,100
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,0.445604,0.614749,0.520262,0.474637,0.842404,0.614795,1.020522,0.549336,-0.719776,0.983748,-0.244582,-0.27801,0.120491,-0.224357,-0.31913,0.617436,-0.262428,0,0,-3.453974,-0.786808,11.02.01@11.02.02@11.02.03.01@16.03.01,101
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.172057,-0.264226,-0.192746,0.842404,-0.038235,0.924964,-0.231619,1.681075,-0.398314,-0.244582,-0.223898,0.120491,-0.224357,1.02708,0.054487,-0.262428,-1.058792,-4.267496,-0,-0.786808,20.09.18.09.01@40.01@42.04@43.01.03.05,102
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.199761,-0.284514,-0.264896,0.842404,-0.038235,0.447175,-0.263365,-0.019528,-0.398314,-0.244582,-0.54857,0.336712,-0.224357,0.923526,-0.148175,-0.262428,-1.058792,-4.267496,-3.453974,-0.786808,01.05@14.07.02.02@42.01,103
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,0.23744,0.298919,0.270037,0.059777,0.842404,-0.224815,-0.412845,0.231874,0.080508,-0.260107,-0.244582,-0.223898,0.120491,-0.224357,-0.215576,-0.181952,-0.262428,0,0,-0,-0.786808,11.04.01@12.01@12.04,104
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.144195,-0.116648,0.046864,-0.060472,0.842404,1.640985,-0.126172,-0.072888,-0.219598,1.674779,-0.244582,-0.440346,0.228601,-0.224357,-0.52624,-0.41839,-0.262428,0,0,-0.808186,-0.786808,12.10,105
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,0.960233,0.703403,1.149204,0.210089,0.740588,0.987955,-1.750655,0.796955,-0.519705,1.260161,-0.244582,-0.710905,0.444823,-0.224357,-0.422685,1.180384,-0.262428,0,0,-0,-0.786808,01.01.09@01.05.11.04@01.20.15,106
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,1.885408,1.988889,4.652346,2.128065,0.740588,1.174535,0.256059,2.746167,-0.319634,1.260161,-0.244582,-0.873241,0.769154,-0.224357,-0.629794,0.031969,-0.262428,0,0,-0,-0.786808,14.10@20.09.07.03@20.09.07.05,107
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.221925,-0.284514,-0.282933,0.740588,-0.504685,-0.126172,-0.282413,-0.919847,0.983748,-0.244582,-0.061562,0.01238,-0.224357,-1.458232,-0.41839,-0.262428,0,0,0.514708,-0.786808,10.03.01.01.11@10.03.04.07@14.07.05@14.10@14.13.01.01@16.01@16.19.03@20.09.01@42.10,108
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,0.434039,0.276755,0.601416,0.198064,0.740588,0.614795,-0.890634,0.396954,0.48065,0.154511,-0.244582,-0.602681,0.228601,-0.224357,0.509307,0.009451,-0.262428,0,0,-0,-0.786808,14.04@16.01@20.09.01,109
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,1.1215,1.868061,1.988889,2.522057,1.454669,0.740588,0.055055,-1.750655,2.060451,0.280579,-0.260107,-0.244582,-0.27801,0.120491,-0.224357,-0.008466,0.775061,-0.262428,0,0,-0,-0.786808,12.01.01,110
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.271407,-0.205302,-0.014001,-0.084522,0.740588,3.226915,2.931678,-0.155428,0.880792,1.674779,4.087519,-0.819129,0.661044,-0.224357,0.612862,1.214161,3.809549,-3.986405,-4.267496,-3.453974,-0.786808,14.01@32.01,111
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,0.208528,0.354328,0.351191,0.180026,0.740588,-0.038235,-0.603961,0.295367,-0.419669,-0.398314,-0.244582,-0.656793,0.336712,-0.224357,-0.629794,0.144559,-0.262428,0.405014,0,-0,-0.786808,12@16.01@32.01.07,112
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,1.1215,-0.097936,0.032956,-0.115443,0.01769,0.740588,-0.038235,0.064944,-0.034793,-0.119563,-0.398314,-0.244582,-0.332122,0.120491,-0.224357,0.302198,-0.294541,-0.262428,0.405014,0,-3.453974,-0.786808,01.03.01,113
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.184672,-0.149893,0.236223,-0.096547,0.740588,3.786655,1.689427,-0.06019,0.280579,2.918635,4.087519,-0.440346,0.120491,-0.224357,-0.629794,1.720815,-0.262428,-3.986405,-4.267496,-3.453974,-0.786808,11.02.03.04@14.13.01@16.19@32.05.01.01@32.07,114
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.126848,0.032956,0.22946,0.210089,0.740588,1.920855,1.689427,0.085842,-0.219598,2.089398,4.087519,-0.27801,0.120491,-0.224357,-0.112021,1.0115,-0.262428,0,0,-0,-0.786808,14.04@20.01.10@20.03@20.09.04,115
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.188679,-0.20336,-0.222809,0.740588,-0.038235,-0.22173,-0.231619,0.780756,-0.398314,-0.244582,-0.27801,0.120491,-0.224357,0.509307,-0.362095,-0.262428,-1.058792,-4.267496,-0,-0.786808,01.03.16.01@01.05.25@11.02.03.04@11.04@43.01.03.09,116
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.225148,-0.155434,-0.216886,-0.05446,0.740588,0.614795,3.027236,-0.168127,-0.419669,0.56913,-0.244582,-0.27801,0.120491,-0.224357,0.095088,1.765851,3.809549,-3.986405,0,-0,-0.786808,01.03.01.03,117
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,2.432469,0.746286,1.202083,1.358852,0.901522,0.740588,0.521505,-0.22173,1.108067,-0.419669,0.430924,-0.244582,-0.602681,0.228601,-0.224357,-0.836904,-0.272023,-0.262428,0,0,-0,-0.786808,12.01.01,118
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,2.28439,2.454323,2.312409,0.853422,0.638771,0.055055,-3.375138,2.104895,0.680721,-0.398314,-0.244582,-0.332122,0.01238,-0.224357,-0.31913,2.531461,3.809549,0,0,-0,-0.786808,20.01.01.01.01@34.01.01.01,119
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,0.971798,1.346146,3.908435,0.985697,0.638771,3.040335,0.733848,1.831879,0.380614,2.089398,4.087519,-0.061562,-0.09573,-0.224357,-0.31913,0.358479,-0.262428,0,0,-0,-0.786808,01.06@16.13.03@20.01.13,120
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.219366,-0.083403,-0.264226,-0.144647,0.638771,-1.530875,0.351617,-0.180825,-0.019528,1.121954,-0.244582,-0.440346,0.120491,-0.224357,0.612862,-0.159434,-0.262428,0,0,-3.453974,-0.786808,01.03.01.03,121
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.121066,0.038497,0.574364,-0.276921,0.638771,3.786655,-5.859641,0.041398,-0.519705,5.959171,4.087519,-0.765017,0.336712,-0.224357,0.302198,3.252035,3.809549,0,0,-4.776868,-0.786808,32.01,122
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.259842,-0.19422,-0.223649,-0.198759,0.638771,0.521505,1.11608,-0.22527,-0.61974,0.707336,-0.244582,-0.981465,1.093486,-0.224357,-0.31913,0.707507,-0.262428,0,0,-0,-0.786808,14.07.11@14.13.01.01@30,123
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,3.596983,3.324243,2.981929,9.276885,0.638771,-0.504685,3.982814,5.082682,0.680721,-0.121901,-0.244582,-0.602681,0.228601,-0.224357,0.612862,1.77711,3.809549,0,0,-0,-0.786808,16.17.09@32.05.01.03.03@32.07,124
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.018473,0.127575,0.4319,0.114492,0.354388,0.638771,-0.038235,-0.699519,0.282668,-0.019528,-0.398314,-0.244582,0.046662,-0.09573,-0.224357,-0.52624,0.200853,-0.262428,0.405014,0,-0,-0.786808,02.11@02.13@02.45.15@20.01.01.01@20.01.15@20.03.22@20.09.04@34.01.01.03@40.20,125
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,1.064501,-0.040113,0.177019,-0.128969,-0.120597,0.638771,-1.717455,-0.126172,-0.015745,-0.519705,2.36581,-0.244582,0.533669,-0.09573,-0.224357,0.095088,-0.41839,-0.262428,0,0,0.514708,-0.786808,12.04.02,126
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,0.104446,0.226887,0.026576,1.069871,0.638771,-0.038235,3.600583,0.384256,-0.119563,-0.398314,-0.244582,-0.494458,0.120491,-0.224357,-0.31913,2.959302,3.809549,0.405014,-4.267496,-3.453974,-0.786808,11.04.02@20.01.07,127
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.25406,-0.13327,-0.183072,-0.264896,0.638771,0.334925,-0.317288,-0.218921,0.380614,-0.121901,-0.244582,-0.494458,0.120491,-0.224357,-0.31913,-0.249505,-0.262428,-3.986405,0,-0,-0.786808,01.04@10.01.05.01@10.03.01.01.11@10.03.02@14.07.03@18.02.01@30.01.05.01@32.01@34.11.03.07@43.01.03.09,128
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.040113,0.010793,0.026576,0.234139,0.638771,1.081245,2.740563,0.066795,0.080508,0.707336,-0.244582,-0.440346,0.120491,-0.224357,-0.422685,2.396353,3.809549,0,0,-3.453974,-0.786808,14.07.11@14.13.01.01,129
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.063242,-0.00583,0.019813,0.125914,0.638771,0.148345,1.11608,0.02235,-0.519705,-0.121901,-0.244582,-0.602681,0.228601,-0.224357,-0.52624,0.910169,-0.262428,0,0,-0,-0.786808,14.13,130
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,0.121793,0.160396,0.161832,-0.05446,0.638771,0.055055,-1.846213,0.10489,0.080508,-0.260107,-0.244582,-0.332122,0.01238,-0.224357,-0.52624,1.428082,-0.262428,0,0,-0,-0.786808,42.19,131
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,0.439822,0.354328,1.352089,0.582862,0.638771,2.107435,-0.030614,0.695368,-0.319634,2.504016,4.087519,-0.710905,0.336712,-0.224357,-0.733349,-0.294541,-0.262428,0,0,-0,-0.786808,01.05@14.07.02.01@14.07.02.02@42.01,132
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,1.711938,1.517914,3.252442,2.073953,0.638771,0.521505,-1.750655,2.219182,-0.119563,0.292717,-0.244582,0.263109,-0.09573,-0.224357,-0.112021,0.853874,-0.262428,0,0,-0,-0.786808,12.01.01,133
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.115284,-0.050157,-0.061341,-0.264896,0.536955,0.241635,-1.08175,-0.123682,-0.219598,0.016305,-0.244582,-0.710905,0.120491,-0.224357,-0.422685,0.426033,-0.262428,0,0,-4.776868,-0.786808,10.01.03.05@10.01.05.01@18.02.01,134
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,2.567725,2.653795,2.17039,1.671118,0.536955,-1.344295,-1.559539,2.422357,-0.819811,2.780429,-0.244582,-0.602681,0.120491,-0.224357,-1.044013,2.396353,-0.262428,0,0,-0,-0.786808,01.04@12@16.01@16.19.03@32.01.07,135
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,1.735067,1.340605,3.117185,1.154046,0.536955,1.454405,-0.317288,1.90172,0.280579,0.845542,-0.244582,-0.223898,-0.09573,-0.224357,-0.112021,-0.272023,-0.262428,0,0,-0,-0.786808,12.01.01,136
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,8.511977,14.117889,14.045905,7.53327,0.536955,-0.691265,-1.368424,11.666827,0.180543,0.154511,-0.244582,0.046662,-0.09573,-0.224357,1.855518,0.009451,-0.262428,0,0,-0,-0.786808,01.05.02.07@01.20.15@02.01,137
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,-0.063242,0.204724,0.439108,-0.000347,0.536955,0.987955,-0.126172,0.149334,0.48065,0.430924,-0.244582,-0.54857,0.01238,-0.224357,0.509307,-0.41839,-0.262428,0,0,0.514708,-0.786808,01.01.11.02.01@01.01.11.02.02@01.01.11.03.01@01.01.11.03.02@01.01.11.04.01@01.01.11.04.02@10.03.01,138
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.227466,-0.311565,-0.312996,0.536955,-0.038235,-0.126172,-0.295111,-1.119918,-0.398314,-0.244582,-0.440346,0.01238,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0,0.514708,-0.786808,14.07@16.01,139
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,0.127575,0.520554,0.2768,0.047752,0.536955,0.428215,-0.126172,0.26362,-0.819811,0.707336,-0.244582,-0.54857,0.01238,-0.224357,0.405752,-0.41839,-0.262428,0,0,0.514708,-0.786808,01.03.16@12.10,140
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,4.366035,4.792578,2.035134,2.639124,0.536955,-2.370485,-1.94177,3.749345,0.080508,1.951192,4.087519,-0.440346,0.01238,-0.224357,-0.836904,2.261246,-0.262428,0,0,-0,-0.786808,12.01.01@12.04.02,141
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,1.139486,0.708944,1.926929,0.276226,0.536955,0.894665,-3.852927,1.044575,-0.319634,0.845542,-0.244582,-0.386234,0.01238,-0.224357,-0.629794,3.97261,3.809549,0,0,-0,-0.786808,10.01.09.05@11.02.03.04@16.03.01,142
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,0.295263,0.210264,1.460294,0.306288,0.536955,4.346395,-0.412845,0.568383,-0.019528,4.300697,4.087519,-0.440346,0.01238,-0.224357,-0.422685,-0.136916,-0.262428,0,-4.267496,-0,-0.786808,02.11@02.13.03@20.01.15,143
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,1.104792,1.235328,2.224493,1.069871,0.536955,1.454405,-0.699519,1.463624,-0.019528,1.121954,-0.244582,-0.54857,0.01238,-0.224357,0.198643,-0.046844,-0.262428,0,0,-0,-0.786808,01.06.06.11,144
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,0.104446,-0.027994,0.094204,0.354388,0.536955,-0.224815,2.83612,0.142985,-0.319634,-0.121901,-0.244582,-0.54857,0.01238,-0.224357,0.509307,1.247938,3.809549,0,0,-0,-0.786808,01.02@01.07@16.01@34.01.01.01,145
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,4.142429,0.272134,0.454063,0.499973,0.4085,0.435139,-0.504685,-0.412845,0.43505,0.080508,0.016305,-0.244582,-0.602681,0.01238,-0.224357,-0.008466,-0.20447,-0.262428,0,0,-0,-0.786808,12.01.01@12.07,146
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.132471,8.22286,12.344806,0.445871,8.43514,0.435139,-8.341046,-1.655097,8.136658,12.985082,0.430924,-0.244582,-0.602681,0.01238,-0.224357,-0.629794,1.383046,-0.262428,0,0,-0,-0.786808,12.01.01,147
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.075472,7.066391,7.025555,6.403917,5.729531,0.435139,-0.504685,-1.272866,6.962052,-0.019528,0.154511,-0.244582,-0.223898,-0.09573,-0.224357,-0.422685,0.707507,-0.262428,0,0,-0,-0.786808,12.01.01,148
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,5.852098,5.418698,3.076608,4.803612,0.435139,-1.624165,-0.699519,5.158872,-0.019528,1.260161,-0.244582,-0.710905,0.01238,-0.224357,-0.836904,0.426033,-0.262428,0,0,-0,-0.786808,12.01,149
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.018473,0.231657,0.37095,0.188884,1.809404,0.435139,-0.038235,2.931678,0.695368,0.48065,-0.398314,-0.244582,0.046662,-0.203841,-0.224357,0.923526,1.022759,3.809549,0.405014,-4.267496,-0,-0.786808,14.01@14.04@16.03.01@20.01.10@20.09.04@32.01,150
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,1.064501,4.903793,4.687301,2.062185,4.082116,0.435139,-2.743646,-1.08175,4.257282,0.080508,2.227604,4.087519,-0.765017,0.120491,-0.224357,-0.008466,0.290925,-0.262428,0,0,-0,-0.786808,02.16@12.01@12.04,151
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,0.13914,0.149315,0.344428,0.276226,0.435139,1.174535,0.924964,0.238224,-0.119563,0.983748,-0.244582,-0.602681,0.01238,-0.224357,-0.215576,0.471069,-0.262428,0,0,-0,-0.786808,01.06.02.01,152
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.25406,-0.199761,-0.223649,-0.234834,0.435139,0.241635,0.542733,-0.237968,0.180543,-0.121901,-0.244582,-0.440346,-0.09573,-0.224357,-0.215576,0.144559,-0.262428,0,-4.267496,-3.453974,-0.786808,01.05@14.07.02.02@42.01,153
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,0.220093,0.232428,0.364717,0.180026,0.435139,0.521505,1.211637,0.26362,-0.119563,0.292717,-0.244582,-0.710905,0.01238,-0.224357,-0.112021,0.628695,-0.262428,0,0,-0,-0.786808,12.01.01@42.16,154
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,1.406493,-0.086372,-0.105566,-0.196597,-0.042435,0.333323,-0.038235,-0.126172,-0.104635,-0.219598,-0.398314,-0.244582,-0.27801,-0.203841,-0.224357,-1.044013,-0.41839,-0.262428,0.405014,-4.267496,0.514708,-0.786808,12.01.01,155
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,3.198001,4.188621,2.596448,4.172303,0.333323,-0.597975,0.542733,3.793789,0.580685,0.016305,-0.244582,-0.332122,-0.203841,-0.224357,-0.112021,0.110782,-0.262428,0,0,-0,-0.786808,14.04@20.01.01.01@20.01.15@20.03.22@20.09.13@20.09.18.09.01@32.07@34.01.01.01@34.01.01.03@42.25,156
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,0.179616,0.138233,0.405294,0.38445,0.333323,0.521505,0.638291,0.289017,0.080508,0.154511,-0.244582,-0.494458,-0.09573,-0.224357,-0.629794,0.482328,-0.262428,0,0,-0,-0.786808,32.01,157
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.23093,-0.149893,-0.277751,-0.276921,0.333323,-0.038235,-0.126172,-0.237968,-1.019882,-0.398314,-0.244582,-0.927353,0.120491,-0.224357,0.198643,-0.41839,-0.262428,0.405014,0,0.514708,-0.786808,20.09.07@20.09.13@40.01@42.04@43.01.03.05,158
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,0.608512,1.792891,1.99443,2.224493,1.244233,0.333323,-0.224815,-1.177308,1.920768,0.680721,-0.260107,-0.244582,-0.169786,-0.203841,-0.224357,-0.008466,0.358479,-0.262428,0,-4.267496,-0,-0.786808,12.01.01@14.13.01.01,159
1.712062,-0.579016,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.238547,-0.270988,-0.252871,0.333323,0.055055,2.071658,-0.276064,0.880792,-0.398314,-0.244582,-0.386234,-0.203841,-0.224357,0.612862,0.763802,3.809549,-3.986405,0,-0,-0.786808,12.01.01@14.10,160
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,3.7878,4.859068,1.710518,3.835605,0.333323,-2.836936,-0.317288,3.850932,1.280933,0.983748,4.087519,-0.54857,-0.09573,-0.224357,-0.733349,-0.170693,-0.262428,-5.450211,0,-0,-0.786808,12.01.01,161
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.018473,-0.126848,-0.044616,-0.142495,-0.090534,0.333323,-0.038235,0.064944,-0.098285,-0.119563,-0.398314,-0.244582,0.046662,-0.203841,-0.224357,0.198643,-0.294541,-0.262428,0.405014,-4.267496,-0,-0.786808,01.01@01.20.31@14.07.09,162
-0.583935,-0.579016,1.742649,-0.571226,-0.028273,-0.075472,-0.103719,-0.027994,-0.15602,0.04174,0.333323,-0.038235,1.020522,-0.066539,-0.119563,-0.398314,-0.244582,-0.656793,-0.09573,-0.224357,0.198643,0.335961,-0.262428,0.405014,0,-3.453974,-0.786808,01.05.03@02.19@42.01,163
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,0.208528,0.365409,0.425582,0.174014,0.333323,-0.038235,-1.272866,0.314414,-0.319634,-0.398314,-0.244582,-0.332122,-0.203841,-0.224357,0.198643,0.335961,-0.262428,-3.986405,0,-0,-0.786808,10.01.03@20.01.03@20.09.04,164
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.248277,-0.138811,-0.128969,-0.126609,0.333323,1.640985,1.020522,-0.168127,-0.419669,2.089398,-0.244582,-0.494458,-0.09573,-0.224357,1.23419,0.065746,-0.262428,0,0,-0,-0.786808,01.05.06.07@02.16.01,165
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.188679,-0.270988,-0.276921,0.333323,-0.038235,0.064944,-0.263365,0.280579,-0.398314,-0.244582,-0.494458,-0.09573,-0.224357,2.062627,-0.350836,-0.262428,-1.058792,-4.267496,-0,-0.786808,20.01.01.01@20.03.01.01@34.01.01@34.11.03.07,166
